1407122360415621120	58072851	  Sorry to hear that mate. Thoughts and prayers go out to you and your mum 🙏🏼🙏🏼	2
1407122353209806859	99596284	 I know... I'm going out to see my girlfriend this week and she hates big beards. She demanded I shave it like this lmao	2
1407121750563819524	715579790	Life’s sweet baby iced out babyYou just get ready and we go out baby	0
1407119995843186705	185478093	I actually am tired of working from home but I don't feel safe going back to my office because only 0% of people in my office are vaccinated. And I am in LA county which has a vaccination rate of like 0%. So I'm very disappointed in my co workers. 	2
1407115287623659521	310982402	Go out and SKATE 🛹🛹🛹🛹	0
1407108208389287937	47361730	It’s funny how you let someone borrow money and they said they will pay you back on the day n they never do n they go out ! Like fuk that! N you message them about it n they said I know like come on really!	2
1407092479153754114	721193970	 Because we weren't traveling and using gas, such as going out to buy groceries or visit a gym.	2
1407081544309624842	1029247056169164800	Why can’t co workers go out to eat as friends why they always gotta assume it’s a date	2
1407081088892096535	3262791942	ion go out 	2
1407079911634849831	158051214	i can’t wait until i get my hair done .. i’m tryna go out this weekend	0
1407067808320540681	2351216912	The relationship you carry with YOUR siblings is YOUR responsibility don’t go and blame others for what happened. And you really cannot sit behind a screen saying “ohh y’all are horrible people for going out during the pandemic” LIKE DAWG YOU WAS THERE TOO I GOT RECEIPTS	2
1407067302353412099	1096344398	Been losing my voice like every other weekend and my boss warned me about the dangers of going out too often 🥲	2
1407065177900535814	1273646105595482112	 They pumped me with the “Go out in a blaze of glory” too but I saw God and immediately realized I had to explain my actions on this planet before moving on. That stopped it and now I just deal with debilitating  and 	2
1407052504962154503	622196797	Ever go to work and feel like you’re forgetting something? 🤔 Gucci ❤️ print blazer. $0 ...........Photo:  @ Espionage 	0
1407052469562183685	1227763970901041153	    Go back to school	2
1407051656156659717	716872353309794305	I have some burns on my feet, from staying out. I recall that I was significantly abused by the people living here, and I avoided coming home. I'm considering going out to feed the birds, but if my feet hurt too bad, I might not be able to. 	2
1407039665291640834	934852221526773760	  I love this! Thank you Trevor for being afraid but still going out and doing your job. 	0
1407027512115220480	96162028	 Watching deGrom and going out for BBQ	0
1407026059275501571	79881538	I’m so mad I gotta go to work 😫	2
1407019473081495552	17807412	🌞 Summer Solstice is one of my favorite times of year. Go out and feel the nourishment of the sun...  	0
1406985179436969989	1046848416414752768	Farm-to-School Week is a national  celebration of local farmers connecting with our communities and schools.  We, LAUSD’s Food Services Division, take pride in creating and maintaining those connections with our local farmers and school communities. 	0
1406984885466632198	800032782722289665	  My husband and I went out for Japanese BBQ last night and the restaurant played nothing but hip hop. Are we too old to go out to eat?😭	2
1406868579283193862	15840048	Today was a nice Father’s Day with my dad. We went out for Thai food and got to eat inside a restaurant! It’s been such a long time and my dad really likes to celebrate by going out to eat.  	0
1406861916530610182	1206276425558319104	Wow huge fuck you to you guys. I hope you guys get sued for allllllll your money and go out of business. Revenge porn isn’t cool. 	2
1406860142319005698	115532159	I wanna go out to a bar with the vibes and have a drink asap	2
1406857724999081993	1140325997478207488	     Appreciate you brodie😎Only the Captains got emails so far so you may be a competitor still! The remaining emails will go out sometime this week	2
1406817230361350156	306305148	I cannot hang anymore man. I cant go out every night😭	2
1406808315766751232	33532745	Ready to go out and celebrate our 0th wedding anniversary.   @ Long Beach, California 	0
1406791465062178820	997945166	the amount of bruises and scratches I have from going out ln is dramatic, OUTSIDE is canceled until further notice	2
1407486030215716866	323617941	What were the good times like for Cliegg and Shmi? Did they go out dancing? Or maybe they watched sunsets in separate bathtubs like the couple in the Cialis commercial. 	0
1407462278258073601	15350142	“Smoke weed, go to school, fuck authority”	0
1407447779220230144	56281048	What other people have is for them How can you envy something that isn’t for you to begin with? Appreciate your expanders for showing you what is possibleAnd then go out and get what is FOR YOU	0
1407441805314912256	933585970649169920	my mom is such a bad influence I told her I don’t wanna go to work & her response was “ok don’t go , stay here “	0
1407441140962394112	538457225	I literally seen a therapist from 0th grade till I got to college then off & on over this year thru zoom so yes I get annoyed if I’m trying to express myself & someone tells me I need to talk to someone.	2
1407440465591296001	231128917	go out the city & you the lamest nigga in the club. i ain’t talking money either	2
1407436425109270528	1234483774781444102	 It’s nothing truly wrong with it; however, on a first date I particularly wouldn’t like that either, especially the way I dress when I’m going out on a date… now 0-0 dates in I’m not tripping Lolol	2
1407430054464737281	3160072651	  My mom made sour pickles. Similar to what you found in the stores in the east coast years ago in the wooden barrels. Like a kosher pickle. No vinegar. I took peanut butter and pickles to school for my lunch.	0
1407427543888662530	14200196	I said I wasn’t gonna go out last weekend, broke that promise, and ended up on  😎Gotta love it!  	0
1407426475557494789	2367953534	adulting sucks i go to work everyday while my siblings either go to the pool, beach, or something else fun ☹️	2
1407419798389026819	17983071	Oh joy. Head chef and his pet scheduler in today. Don't mind chef. It's the scheduler I mind. If she treated me like I could do my job I wouldn't care but........and she fucks up orders and makes it out to be my fault when she let it go out wrong as expo.......despite me calling	2
1407415456613363721	19103202	 SHE DESERVED BETTER AND SO DID HER HIMBO 😭😭😭 but what a way to go out she’s one of my favorite characters of all time	2
1407396304913719298	2359052654	People complaining about prices going up are simply ignoring basic supply and demand rules. More people are going out due to covid guidelines being lifted, and most places dont have enough employees or need to maks up for losses caused by the pandemic. Its not rocket science. 	2
1407376498747531265	381734721	Joe Manchin going to work today to vote on the  	0
1407364388290326529	28056625	 I'm coming on the 0nd. You remember my friend John and Haleemah who we went to school with right?	0
1407363043034501127	18343549	 Definitely their earlier stuff is good. I’ll still listen to them but won’t go out of the way to see them again. Even live they just stand there.	2
1407361438193098757	1003652494399082496	No one more deserving of this position!!!! Go out there and change lives, J!!! So happy for you!!🔥❤️ 	0
1407337036848287747	2424676196	I don’t even have a fashion sense anymore, I just go out in my boyfriends tshirts now 😒🤦🏻‍♀️	2
1407236972649717762	1542702649	This “going to work” shit is starting to get old. I’m over it.	2
1407207370967588872	1125173963787628544	I miss going out	2
1407206410098679818	964538067704074246	just scheduled my first email to go out the following day....is this adulting	2
1407205101664575489	14861579	 Let’s go out for a bagel Spanish lesson ❤️❤️❤️❤️	0
1407179416975802370	19520844	Help out with this 0 Back To School Shoe and Backpack Fund 	0
1407175397381349378	3053068958	Jen & I are really going out for drinks rn	0
1407171555679891501	1246950792679981058	Nom nom! Went out for some yummy sushi 🍣 to celebrate BIL’s bday & the end of  senior project for Northrup Grumman. Felt soooo good to go out to eat again; fully vaxxed & relaxed😎 	0
1407168813200678913	37520620	I can’t wait till diaper and botched butts go out of style.	0
1407152556032225280	740363495527612417	 Can y’all please let Soulja Boy know that we’re all aware that he is the inventer of all things including the wheel  and friendship. That was he won’t have to go out of his way to point it out every other peen scratch	0
1407151561201967105	305900231	I’m that guy who goes to a nice dinner party and drinks lightly then excuses himself early so he can go out somewhere and drink heavily.	2
1407146104102154243	1855881091	When you go to work for the First Order and get a… 	0
1407136430900449283	2893341433	I want to go out but I can’t drive and I have no friends	2
1407136029245546503	1361897430350917633	God I’m so happy I never went to College 	0
1407135250518482947	1329566987924566017	  CJ can do what Seth does but more consistent. CJ replaces Tobías as a starter. Ben can have more room. Embiid can take minutes off because Nurkic can go to work. Take Ben out the game, CJ can make free throws and win the game for you. Dame light	0
1407846280185978881	824767087449092098	I will always go out of my way to visit an aquarium @ Aquarium of the Pacific 	0
1407816449092055040	918156810866925568	    Definitely need to go out together 💞	0
1407813892479229952	2620850336	My manz is going out of state for shows😍 so excited for him but damn I’m gonna miss his ass	2
1407810116808691713	1305296826	I only want to work more hours this summer so I have money to go out.	2
1407807305026994179	52848574	 Dude I don’t get it, the group of friends I’ve been hanging with lately non stop party and I was like M-F I can’t go out I’m too old	2
1407801246979743748	15831783	I made a wrong turn on the way to my office this afternoon, which is pretty pathetic given my office has been next to my kitchen for the last 0 months.    	2
1407764771445764099	4804144692	i hate going to work bc i miss my dog	2
1407751657622966272	1114321197171445760	God is so funny I asked to meet my celeb crush and I met his doppelgänger 💀Ironically the night I was hanging with him I had the opportunity to meet my real celeb crush that night but I fucked up by being too lazy to go out 💀💀💀LOL 🙃	2
1407733276408619009	3976518680	   What about getting vaccinated to go to school or foreign travel?There are probably several good reasons for a person not to get vaccinated for COVID but believing right wing propaganda is not one of them. Neither is being a left-wing elitist.	2
1407726824604389376	4519986015	 I feel like so much is closing down over there due to lack of tourism and the citizens not going out and spending as much	2
1407722034579136515	2232824610	Luna cries whenever we leave the room. ☹️ makes me hate leaving her alone when we go out. Gunna suggest to Gabe that we start taking her with us everywhere.	2
1407720996694466562	288406870	Going back to school???My favorite subject to study on Quizlet last term was Science. You can study smarter with Quizlet, too!  	0
