1170878101271695360	501282356	[CLS] decided to go to church instead , think i made a good choice [unk] 	0
1171209671652151296	174423205	[CLS] haven t been to the gym in about a week . 	2
1171205840939839488	94451729	[CLS] dating in la is the man you ’ ve been “ seeing ” for over a year who “ doesn ’ t wanna label anything ” ’ s role ##play fantasy being the recital of your hypothetical wedding vows . 	1
1171203994061926400	2246258376	[CLS] wait you are literally taking us to church at no ##c on a sunday , how can it be more perfect 	0
1171203861601607680	2246258376	[CLS] sounds way better . taking me to church 	0
1171202257297108993	1126163641	[CLS] so i m hiring you for my wedding . . . . ha ##ha ##ha 	0
1171197619709702151	922254454254026752	[CLS] i swear to god if speed ##wa ##gon wasn t best man at jonathan s wedding im ##ma be mega mad 	2
1171195016342953985	902219155650347011	[CLS] me trying to decide whether to go to the gym and skip this weeks cheat meal or have my cheat meal today . . . 	2
1171187025271111680	1059520222195929088	[CLS] i actually went to the gym and med ##itated in the steam room . i feel amazing 	0
1171183405892947968	45677283	[CLS] low ##key this song hits when you ’ re in the way to the gym . . . . try it lo ##l i ’ m at least 1 min in ot ##w to wherever you ’ re driving l ##ma ##oo ##oo 	1
1171178476679745536	34679503	[CLS] new the male gaze is out and it ’ s a good one is at a wedding , so the hilarious joins me , and to discuss scar jo protector of truth , the star trek writers room , and the joker trailer stop the press 	1
1171170185195245571	16487403	[CLS] me and dear ol dad at my wedding . i m probably checking out stay ##c ##10 in the distances . jamaica bay inn 	2
1171169597564866560	16487403	[CLS] sharing a moment with mom at my wedding . jamaica bay inn 	0
1171165711244263424	54341575	[CLS] give yourselves a good month of di ##sa ##bling going to the gym and you ’ ll be hooked 	0
1171158494671589376	35691886	[CLS] you all know how much i love playing d ##nd , now i have a new d ##nd workout shirt i can not wait to wear it on thursday night then friday morning to the gym [unk] it at … 	0
1171158447783460864	344183143	[CLS] so pumped . off to the gym get your on . 	0
1171148640561311744	2579165798	[CLS] new level ##ing up shirt in . . . 5 . . . 4 . . . 3 . . . 2 . . . 1 . . . . where would you wear this shirt to the gym , to your d ##nd game [unk] [unk] [unk] or click on the link in our bio [unk] los angeles … 	1
1171148396687572992	881234616	[CLS] dude i got way ##y ##y ##y too fucked up for that wedding on saturday and i love how everyone was jealous l ##ma ##o [unk] i was happily not giving one fuck . . 	1
1171147589837737984	2988057263	[CLS] my wedding nails were the best . [unk] 	1
1171146767888343040	354484449	[CLS] i am grateful for my perfect fiance and the fact that we found our wedding venue also grateful for my amazing bf ##f and maid of honor for helping me every step of the way [unk] 	1
1171138086517923841	852418333	[CLS] this will be my wedding [unk] 	1
1171136538975100929	32251134	[CLS] soon to be boarding a flight to chicago for a few days then off to michigan for katie terre ##nce ’ s wedding los angeles international airport in los angeles , ca 	2
1171133493734043648	1354614061	[CLS] i ll never have a legal marriage . i ll have a wedding but never legally sign a [unk] the government shouldn t control your relationship . 	2
1171128265450258432	1114581883445104642	[CLS] it is cool to go to church though br ##ud ##da 	2
1171126836668952583	911133265	[CLS] i ’ m inspired might fuck around and take my ass to the gym today . i missed hot girl summer but it can be hot girl winter for me id ##k 	2
1171122746748747776	280783006	[CLS] jumping into this week of training like [unk] . lots to do before my on saturday . but that doesn ’ t mean i get to take a break from my . balance is [unk] thankful for everyone on my making sure i ’ m … 	2
