20818625	[CLS] what a decade ##10 years ago , i was a sc ##ra ##wny black haired college kid with ins ##ec ##urity issues that played video games during holidays instead of going out ##and today ##i ’ m a ripped blue haired adult with ins ##ec ##urity issues playing video games during holidays instead of going out 	0
820832275856171008	[CLS] prayers go out to the west texas community during this tragic time [unk] 	0
3140907721	[CLS] i ’ m still debating if i wanna go to work ny ##e or not 	2
280757267	[CLS] i literally do not want to leave my home to go to work because i want to spend every waking minute with my babies om ##g how do people do this . 	2
130310020	[CLS] i hate how un ##pro ##ductive i can be on mondays when i go out the sunday before [unk] 	2
3074141809	[CLS] i have a mig ##raine and i ’ m supposed to go out later how amazing 	0
35691886	[CLS] trying to live my best life for the last few days of 2019 . going to work , working out , learning new things , self care and reflecting on the last 265 days how about you [unk] o ##ve ##bar ##bie … 	1
266507032	[CLS] last monday of the year let ’ s go out with bang [unk] 	1
356619388	[CLS] go to school get shot ##go to work get shot go to church get shot go to the mall get shot go to music festival get shot ##gues ##s im staying at home then 	1
389945480	[CLS] thanks so much dude [unk] if a handful of them go out , i m going to treat myself with a little cam upgrade [unk] 	0
1581656659	[CLS] i can ’ t wait to go out with my friends this week 	0
1604544006	[CLS] i don ’ t wanna go to work [unk] 	2
864018300	[CLS] if he keeps this up , twitter might go out of business . 	1
257217031	[CLS] we have our last set of classes for 2019 tonight let ’ s get that year ending workout in and go out with a sweat [unk] … 	1
468637562	[CLS] if you don ##t see us out that mean you don ##t go out 	2
25235690	[CLS] that ’ s very true . i don ’ t agree with that . i actually follow him and have notification ##s on and still never saw that video . i feel like you really must go out your way to keep up with him . if that ’ s that ’ s the one thing you ’ re basin ##g your stance on then id ##k what to tell you . 	1
75340492	[CLS] you deserve it because you got that week bye and you played your ass off this year . thank you for being a leader but the west is not enough we still got some games to go out and win 	0
889188934886019073	[CLS] story ##time so and i went to starbucks before she had to go to work . and pulling up to this drive made us mad . . . 	2
20818625	[CLS] i always admired will for his pro ##di ##gio ##us talent at a young age , but i also admired his honesty above all ##very sad to see him go . . . but he again stays honest and chooses to go out on top instead of ph ##oning it in for a pay ##che ##ck which is easy to do with the current system respect 	2
1029895170	[CLS] ivan ##s going out with a girl who ’ s in highs ##cho ##ol [unk] 	0
333674956	[CLS] i pray i go out with a dick in my ass [unk] 	2
2172980168	[CLS] i am in no mood to go to work today 	2
1964725172	[CLS] how i m going out 	0
1076404777313914880	[CLS] my dad ##s alarm just went off , to go to work . i need to get my ass to bed what am i doing [unk] 	2
959218676	[CLS] yesterday i said i was gonna take a nap . i fell asleep at 3 ##pm , woke up at 11 then took my ass back to sleep i still wanna go back to [unk] ion wanna go to work 	2
25496331	[CLS] i honestly don ’ t understand me . i never go out . . but i ’ ve been fucked up for like a week 	2
1184135192153210880	[CLS] my daughters lil gal dogg ##ie “ paisley ” made her transition about the same time as your god ##ly lil friend . my heart soul and prayers go out to you and your loved ones . our whole family is heart ##broken as i know you are . love is what pp paisley imp ##arte ##d to this world vince nam vet 	0
742232254210969600	[CLS] fuck it , im ##mma be drunk before i go to work [unk] 	2
119135558	[CLS] fuck it im going out tonight 	1
138256978	[CLS] well . . . time to go to work . . . . gotta secure this bag . . . . . 	2
25462379	[CLS] going to work in full makeup for the first time ever [unk] a bitch is ready to party after my closing shift 	1
26695205	[CLS] i would gladly go out with you . 	1
1029895170	[CLS] cu ##s when i was going out he ’ d blow the fuck out my phone and ruin my day dates 	2
2365794120	[CLS] go out with ph ##uan and my brother 	0
233785442	[CLS] going out with the ho ##mies 	0
462345758	[CLS] favorite joke before going out on new years . . . pack up boys we won ’ t be back until next year 	2
17522337	[CLS] we taking a new years eve cruise to ring in so i won ’ t have reception , so right now i am wishing you more blessings , more love , more peace and more prosperity in the new year why not go out in a limb isn ’ t that where the fruit is mmm ##mm ##mu ##ah ##hh su ##ga 	2
753050827716038656	[CLS] finished of strong [unk] , now lets go to work [unk] 	1
1048586037142802434	[CLS] im trying to go out tonight not come back till morning [unk] 	2
2178998738	[CLS] before going out tonight , i will light my candles re ##mini ##sc ##e on 2019 only to manifest on what i want for 2020 . [unk] 	2
14259138	[CLS] thanks . i hope i go out this year on top . 	1
1108502695256584192	[CLS] i can ’ t go out tonight but what ’ s plots tomorrow [unk] 	2
1030112989007888386	[CLS] just go out for a bit 	1
28235772	[CLS] burger with a king hawaiian bun . going out with a bang peace out 2019 	0
34370626	[CLS] going to work harder than i ever have this year . . . committing myself to a relentless process , over and over and over again 	2
1639538635	[CLS] we will not count this as an excuse , just a statement of reality . or the universe making sure you don ’ t go out and have too much fun tonight [unk] 	1
768574405886771200	[CLS] 2016 un ##c tar heels . marcus paige deserved to go out on top . 	1
2060581	[CLS] if you re going out tonight , consider kicking in the price of a round to help free someone from our un ##just and predatory cash bail system . 	1
1393542794	[CLS] still windy and chilly even during the day too . what a way to go out in 2019 lo ##l . happy ny ##e to you and your family hope you all have a good one tonight and a blessed 2020 . [unk] 	0
584574852	[CLS] i ’ ll be in el se ##gun ##do tonight for south bay lakers texas legends . i ’ ll get a chance to see ma ##vs 2 way player josh re ##aves and blazers 2 way player jay ##len ho ##ard . holidays don ’ t mean you don ’ t have to go to work lo ##l . 	1
967580618	[CLS] like should i go out tonight or not hmm ##mm 	2
