1396959238518415367	797886046684008448	 Greg my prayers go out to you and your family and your beautiful little boy I’m so sorry that you guys are dealing with what you’re dealing with.	2
1396956410836099075	3549857536	If you not hanging out during the day then plse don’t bother me about going out. The answer is no❤️	2
1396953061550026752	45155495	 has made my home feel as UNcomfortable as it ever has. I’ve been willingly going to my office @ school just so i don’t have to spend every single day working in my home	2
1396940229253160961	1416681805	sometimes i see someone tweet something that WE should do, and i think…“have you tried that yourself?”friends, stop portraying yourself on social media to be better than you are. actually go out and be better.	2
1396924829140504578	897953094725664771	" My bd gets so mad when we go out, lol. Not my fault you're 0'0""!!"	2
1396921782876114947	208322515	 IF YOU GOTTA GO TO WORK OR SCHOOL TODAY FUCK. FUCK MONDAYS BABY. FUCK.	2
1396920866903150599	790886306	Reminder that women going out and about living their lives running errands and minding their business do not want to be whistled at , beeped at , talked to , followed , etc LEAVE THEM ALONE do not bother women today thanks . 🙂	2
1396854276966821893	25556996	I been looking so good going out and taking 0 pictures. 😫	2
1396835756816146433	33555131	 IMHO:  he should be sentenced to college, at his own expense, keeping a 0.0 GPA, and reporting to a judge after every semester. Or military service.	2
1396823835056476162	1624344824	Been about a year and a half since I've been to Chicago. Didn't overdue the going out but it felt great to make plans and visit friends again. 🛤😷	0
1396805559362465792	329314944	I really really don’t want to go to work today. 🙃	2
1396786808332161026	1392071626125152258	Tiied asf going to work😔	2
1396718763228246016	2727176184	Omg y’all I just came home from going out with my friends... why I went in my room and my parents bought me boxes 😭😭😭	2
1396641740975640577	3078595662	 Neither are we. It's too nerve racking. I'd rather pay more money, and go out.	2
1396637485602648067	3290582202	I wish i had friends that can go out of town with me for my birthday	2
1396627705727172611	111654358	I used to blast this song on the way to school and my mom HATED it 	0
1397339407271800836	161694696	Truth be told, you're going to spend more than $0 a person 0% of the time you go to Steak 0.The missed opportunity IMO, is going out of your way to announce a tab requirement but failing to address whether your staff gets an increased cut. And my gratuity left doesn't count	2
1397320216443596800	406817735	Never in life have i ever felt so sleepy 🥲 i just wanted to go to work today	2
1397318232722354182	826495641983528960	I wish men would watch their children. Some of us want to go out you know 😒😒	2
1397306747736444929	941538966871912448	 I just downloaded his book when I go out of town. I have real respect for that man!	0
1397286379336384515	790886306	I always get asked (mostly by men) “How do you go out so much if you’re married ?” “How do you drink if you’re married?” “You go on girls trips and you’re married , how ?” How ? Bc I’m a grown ass woman with my own money and me being married doesn’t take away or limit my fun .	0
1397285899076050947	1002542165795463168	Did you miss  Not these guys 😎 Be sure to come to school every day for a chance to win        	0
1397271729593110530	274078404	 Definitely not the worst way to go out.	2
1397244629267931138	31330835	Can I just stay here and not go to work today? 	0
1397243243847368707	826495641983528960	Me when I go out 	0
1397198429445632017	1032820448	The only thing that I’ve gotten from going out these last couple of nights is more cracks on my screen protector...	2
1397129474131513347	1601568144	 Absolutely! Name me one , just one , black family BLM has helped get out of poverty and provided jobs or a means for them to have a better life. A new home? Sending a child off to college ? YOU CANT ! BECAUSE IT DOESN’T EXIST!🐀👎🏿	2
1397063438296301568	1237489780650278912	I’m settling into the idea that I’m going back to school so I’m trying to get right so I can get together this 0-0% down	2
1397012109465202689	2446220125	So proud of my Mentees of The BESIMBOLIC BALLERS! The seniors are all graduating and have gotten Excepted to college. This is why I do what I do, to see these young men succeed and chase their Dreams.  	0
1397680783557541891	26527588	Not OK: Super claims in the Fall that unvaccinated kids 0+ that are quarantined 0 weeks with no access to school via remote if quarantined due to exposure. Isn’t this illegal?   	2
1397657389202018304	1082427779583541248	My condolences go out to the sisters and brothers of ATU and ATU Local 0 for the tragic loss of some of their employees in San José today. No one should fear for their life or safety when they go to work. 	2
1397654894400712713	25900908	Chicago Go out to eat , your favorite restaurants are open  	0
1397635714746040327	2172913458	Hi everyone! My dear friend Sabrina needs funds to help her get back to school. Got extra change? Help out my pal 🥺❤️ 	0
1397619416754540544	2205664916	I am sorry, I couldn’t go to work because I have a nest on my car. 😳😍😂Check out Hero_JP's video!  	0
1397610327811018754	1369385372690579457	There are no 0 greaterOld rap songs thanPublic enemies Fight the Power and Kool Mo D'sI go to workJams that have stood the test of timeConsisting of a badass beat and flowing rhymesSo called rappers 0 dayCould learn A thing or 0From these legendary rappers	2
1397598547621650432	69204390	"I always hate when rather than say they enjoyed a show/movie with a female lead dudes go out of their way to objectify them just to not appear ""feminine"". "	2
1397586748172083202	24169191	BusyBee. Of to school we go!  @ Chicago, Illinois 	0
1397549707778564096	93312030	 Exactly! Don’t act like we can’t go out as a group and have a good time & I’m not sayin EVERYTIME, but seems sneaky and attention seeking from someone that’s NOT me lol.	0
1397417173883179008	180095536	Clippers really allowing Luka to go to work in this small man pick and roll	2
1398397687972646914	3293166856	Go Out Turn Up I Do That For Me😍🙌🏾😍❤️😍🙌🏾 	0
1398394205500850179	495295672	I should really nap before I go out 😴	2
1398388059100549124	26097464	I'm hoping the picture of my vaccination card as well as proof in my Walgreens app will be enough to get me in when I really start going out. 	0
1398383176460996608	360188566	 I'm sitting here trying to figure out what I want! I'm going out! 	0
1398377789519273992	19942045	  I guess I can go out and drink instead. 	0
1398374799651573765	226029161	I wanna smoke before I go out	2
1398368438083592194	360188566	 I want to go out for something to eat, but the heat coming thru these vents got me not wanting to go anywhere.	2
