1458468717684211712	3308309264	[CLS] i still don ’ t understand how that travel time reduction is possible . they must be comparing the fastest future train with the slow ##est current one . 	2
1457843386157838336	65653746	[CLS] blanco and marble falls are a couple of my favorite small towns in the region . frederick ##sburg , too . here ’ s a little piece i wrote about marble falls recently . . 	1
1457816411271831552	480624940	[CLS] make no mistake , if you visit the student sections at any ua athletic facility , you will feel his presence . [unk] 	0
1457813762065502209	1364209402425667596	[CLS] there is bigger problem that you need to fly away . deal with traveling time accommodations and pay at ##lea ##st 0 ##k to find peace and happiness . if there s an area that brings you that much joy move there . i will travel to see family or handle business worth the inc ##on ##ven ##ience . 	0
1457812753805086728	2260965776	[CLS] today wake up 0 ##am , fly to houston , do reality show shoot , finish 0 0 houston time , 0 ##pm head to airport , fly back to miami home by 0 ##pm . 0 video clips and 0 miles not a bad day . 	2
1457807645906198532	216085811	[CLS] people paid for hotels , food and travel just like people do for the houston livestock rodeo event . 	0
1457788101506449412	1188625898683191298	[CLS] let ’ s chat … where to 	0
1457772912023195660	1359227504851050505	[CLS] i am available now in houston , texas , united states to get in touch , visit me on 	1
1457772137830227969	2515846224	[CLS] get your on from nov . 0 0 , spend 0 or more at participating retailers and receive a set on us . bring valid , same day , receipts to guest services to red ##eem your gift . for more information and list of participating stores visit the link below . 	1
1457759827942383623	952032685018505216	[CLS] just coming for the jug ##ular today [unk] let me finish this site visit i can send you at least 0 choices before noon for lunch though lo ##l 	1
1457742317935267847	2994189247	[CLS] week 0 , lets goo ##oo ##o maroon will play at home vs . chavez and gold will travel to clear ##brook today [unk] 	0
1457739790674235398	630182948	[CLS] never really wanted to visit nyc but to go during christmas time seems like such a vibe 	2
1457739653981876227	25190937	[CLS] leah ad ##onis litter will be ready 0 0 . just in time for the holidays . [unk] now accepting applications . follow on i ##g or visit the website for more information . 	0
1457733468771819532	1188625898683191298	[CLS] posted • [unk] jan ##i , maldives [unk] who would you stay here with follow us for the most exclusive travel content . [unk] • • [unk] • • 	0
1457729604425289735	3044989142	[CLS] check out their events activities … you can visit at 0 thrash ##er l ##n . austin , tx 0 ##cu ##rre ##ntly open monday , wednesday , friday ##0 ##pm 0 ##pm 	0
1457724352598843399	1419292021	[CLS] i ’ m taking penny to the vet for her annual visit today and i ’ m so nervous [unk] i don ’ t want her to be super upset 	2
1457697302899003404	842018341	[CLS] i think need to check that highway travel crash risks do not rise much with trip length . they probably co ##rrell ##ate better with number of trips the ends being more dangerous . so lower rates per v ##mt could represent ex ##ur ##ban migration increasing the den ##omi ##nator . 	1
1457688566436401153	1364851595297640448	[CLS] family home off and i got some money left over and i really want to come up there to visit for a few i m just not sure yet because my oldest niece birthday is on the 0 ##th of this month then thanksgiving and right after it s christmas then new years and i might like doing new year 	2
1457682485010223104	143684146	[CLS] i ’ ma drop some etymology too because it needs to be understood . the m ##f travis had flyers saying “ see ya on the other side ” at his concert . well the break down of his own “ stage name ” travis means traverse or travel … stop calling me a conspiracy theorist … this is truth 	1
1457576859403702274	21154615	[CLS] i don ’ t think he cheated either i think she is weak and pathetic . her accusing him of things is real rich … since she invited her ex husband to visit 	2
1457564730491551744	1335854801574215680	[CLS] so happy and grateful i met these amazing people • • • • 	0
1457507262310887427	459669757	[CLS] glad to announce my new construction business dal construction company . if you need commercial , industrial or residential building or re ##mo ##del ##ing contact us today visit or email us at dal ##con ##st ##ru ##ction ##com ##pan ##y 	0
1457506543713280004	765641848442327042	[CLS] travel agent 	0
1458217822207811586	312395367	[CLS] don ’ t visit the a m practices any time soon . or anything above 0 ##th grade . 	1
1458217173093130245	3137370935	[CLS] ladies , make sure you d ##m to schedule your pick up appointment don ’ t forget to visit for new arrivals . thank you [unk] 	0
1458213108749590533	97737575	[CLS] [unk] podcast [unk] games motivated by david and nick . would ha ##kee ##m and pat been culture fits on kirby j lo mad at j ##v . epic visit . and the case ##rio whisper ##er ’ s class ##less comments about a great [unk] city . [unk] listen 	0
1458209378348240899	34057412	[CLS] stop by the west side of the college of technology building through november 0 ##th – 0 ##th , 0 ##am 0 ##pm , to see the artist at work and view progress mu ##na al bad ##ern ##ove ##mber 0 ##th – 0 ##th , 0 0 ##am – 0 0 ##pm visit to learn more . 	2
1458185694539657217	105223580	[CLS] there is no better encouragement perhaps outside an actual visit for a missionary than to receive consistent communication from their support network . 	1
1458184416526839810	346939195	[CLS] brand identity and website designed for kid ##z thrive child placing agency . an absolute pleasure to work with . [unk] the site [unk] 	0
1458182066361749504	1274777759471013888	[CLS] the conference wa ##c adopted a divisional plan for all sports with the exception of football and basketball . what has been observed so far is modest increase in travel expenses . adding mc ##nee ##se would have helped . more shoes to drop . 	1
1458171421096615938	1364209402425667596	[CLS] i don t enjoy traveling like all the people who liked my comment and shared their reasons for not liking to travel we are well aware of methods of traveling and we do not like them . why is it your business to care or understand 	1
1458171163855757315	3319421395	[CLS] i m loving these teacher and student created [unk] charts i saw during my visit to i [unk] how is applying the strategies she learned from her el ##a training to social studies instruction . 	1
1458159680904118277	2515846224	[CLS] get your on from nov . 0 0 , spend 0 or more at participating retailers and receive a set on bring valid , same day , receipts to guest services to red ##eem your gift . for more information and list of participating stores visit out site 	0
1458139687986417670	36163601	[CLS] make sure to stop by and visit us at uh ##cl career fair [unk] 	0
1458121544820043776	2921113351	[CLS] tb ##h i could really be a travel agent lo ##l 	1
1458121327039107074	2921113351	[CLS] telling my boss about my upcoming europe travel plans and how cheap i snatched these tickets and he ’ s like 	1
1458119934391824392	1238187351886704640	[CLS] you are looking at the first black owned vega ##n hair care line with sea moss and the first black business owner to ever do it look at god [unk] shop visit 	0
1458118380389552128	2547036314	[CLS] some photos i snapped while visiting cameron park zoo in wa ##co , tx . it ’ s a great place to visit with the family . 	0
1458107394085502990	1384885060566802439	[CLS] her dark materials exhibition ##vis ##it exhibition at . 	2
1458106184129519621	3226696831	[CLS] recruiting season is still upon us and another 0 senior noah reed recently went on an unofficial visit to university of tulsa he was able to meet with the track and field coaches and academic counselor ##s . we see you , noah good luck cc 	0
1458090672242794500	2270137068	[CLS] good morning houston i am offering a holiday photo special 0 holiday cards 0 printed 0 ##x ##0 images for 0 please visit my website or d ##m me to book or for more information . [unk] my site 	1
1458087066957455366	235759154	[CLS] i really want to visit the sydney opera house one day , one of my favorite architecture structures of all time 	1
1458063140453855238	127647743	[CLS] what you dream could become actual reality . but , it ll constant persistence as you travel through this present sphere of life . therefore , stop looking at your failures an use them as stepping stones to a lifestyle of success . 	1
1458056052927250442	1016514850976096256	[CLS] i definitely need to travel more 	2
1458054760204996608	864685010334437376	[CLS] it s the best day of the week to travel out of look out for your paw ##ther ##ap ##ists brandy and shotgun between 0 0 p . m . to bring you a smile and des ##tres ##s your day . 	0
1458041112292216838	953281303201239040	[CLS] to celebrate the ko ##nos ##uba fantastic days and re zero col ##lab , here are ten free recruits you can re ##try these special recruits up to two times [unk] the collaboration twitter link 	0
1457940160113516544	3178800571	[CLS] chicken mike and nicole came to visit us today have you ever heard of a “ fr ##iz ##zle ” cute ##st chicken ever thank you for coming to see us and teach us about chickens we even have some hatch ##ing in our rooms 	0
1457912716606283778	238833869	[CLS] y ’ all ni ##gga ##s show price less than my travel fee 	1
1457903445990592516	56787051	[CLS] single game tickets are still available . to purchase visit the link [unk] [unk] 	1
1458583283076370432	317550098	[CLS] a reminder that on thursday , nov 0 , bar ##c will be closed for all services in ob ##ser ##vance of veterans day . we will resume regular operations nov 0 . come visit 0 carr st and adopt an available pet visit to learn more 	1
1458562407173967879	829120867724558337	[CLS] [unk] need of cp ##r and or ae ##d training [unk] at simmons and arnold services we offer 0 0 0 hours of on hand or online training courses for students or facilities . to schedule an appointment you can visit our website [unk] info and click “ book ” 	1
1458561598616973317	1364209402425667596	[CLS] you are the one who was ignorant on the topic and felt the need to ask a question to twitter . not those who said they don t like to travel . to say you don t like something you must experience it or research it . there s nothing wrong with ap ##olo ##gizing or saying you miss ##po ##ke . 	1
1458558705146941443	458861749	[CLS] and all my best to your doctor visit 	0
1458547928113590273	1238187351886704640	[CLS] closure unit installed by me on using products by to [unk] visit . . 	1
1458547837344550923	896924409927225345	[CLS] you really don t get it . you must be planning a trip to california to visit pe ##los ##i s 0 million park . yeah , that will help al ##ot . [unk] 	0
1458512128600678407	1117961637565272064	[CLS] you have to do the [unk] stay hydra ##ted get adequate [unk] nutrition based [unk] take your [unk] stay [unk] mental mind ##fulness [unk] keep your hormones balanced visit our website for more [unk] us on google [unk] 	0
1458504492844998661	32917879	[CLS] after nearly 0 months , we ’ re starting to take the show on the road again w thrilled to visit the district of destination last night , looking forward to more presentations throughout the city 	0
1458503491081605122	1384885060566802439	[CLS] her dark materials exhibition full animation ##vis ##it . 	1
1458491718190391304	1325835929093885955	[CLS] looking for work our office is hiring we have an opening for a clerk in our real property department . if you are interested in applying , visit our website or go to the last day to apply is friday , november 0 ##th . — — 	2
1458486338655690752	847894183117549572	[CLS] in every position and with every effort , working with fr ##ese ##nius medical care is your chance to use your dedication and talent with a global leader in healthcare . explore how you can be a vital part of our team . click here to find out more tx 	1
1458482783802859532	1096585301642874880	[CLS] exactly roads have been collapsed honey ain ’ t nothing to travel on [unk] 	1
1458479755829948418	1424551113546731531	[CLS] i have no need to time travel , the court shall take care of that 	1
1458475829697077258	920360347739058177	[CLS] great end to a positive first season in the . for more information on how to join the usl academy royals squad and for try ##out information visit our website . 	1
1458471219444031497	1266935601082896384	[CLS] new york is a magical place . can ’ t wait to visit next week . 	0
1458969654488039427	91021511	[CLS] historic fact on september 0 ##th , 0 , president gerald r . ford signed public law 0 0 0 stat . 0 , which returned the annual ob ##ser ##vance of to its original date of november 0 , beginning in 0 . visit 	1
1458468681596522511	764288847408533504	[CLS] thank you band for allowing us to visit and watch your practice with special guest and former band director mr . jose antonio diaz . 0 years of dedication to the band and 	0
