907298724778569728	2020-03-17T23:40:35.000Z	1240060494037291008	  How about at Joe and Hannah wedding we get together behind the reception venue and waterboard me typing this into existence	{'place_id': 'cf3b45e29c2c319b'}
329992956	2020-03-17T23:11:31.000Z	1240053177262751746	My mother n law wedding is Friday and although they recommend ya to not gather in groups of 0 or more .. the mf wedding is STILL on okay lol mamma say she ain’t pay all that money for nothing !	{'place_id': '1c69a67ad480e1b1'}
720806082	2020-03-17T22:39:24.000Z	1240045094209716225	wearing these to my wedding 	{'place_id': '1c69a67ad480e1b1'}
2794356011	2020-03-17T22:14:44.000Z	1240038889932324870	i wanna go to the gym !! 😔	{'place_id': '1c69a67ad480e1b1'}
930025537	2020-03-17T21:17:00.000Z	1240024361043660805	I have online classes for the rest of the semester... like what? I’m so used to driving to school, going to the gym, going to soccer games, watching sports & just being a vaga on the weekends that I’m honestly starting to go a little crazy in my house lol	{'place_id': '2614e03cea364877'}
791645204780429312	2020-03-17T20:37:32.000Z	1240014428248162309	If ya scared and ain’t living right... ya better go to church. God is soon to return 🙏🏾 	{'place_id': '1c69a67ad480e1b1'}
31482392	2020-03-17T20:30:07.000Z	1240012560331571202	Ever been invited to a party, knowing the only reason you are there is to be fucked with?... This sure looks like an elaborate trap. 😐 In the meantime, good job? 	{'place_id': '1c69a67ad480e1b1'}
3279044635	2020-03-17T20:23:04.000Z	1240010788552704000	My brother is so mad since he can’t go to the gym and mother isn’t letting us out for anything and he just slammed the door so hard lmao	{'place_id': 'eabe7b6fd4504fff'}
461633731	2020-03-17T19:59:28.000Z	1240004845689593862	I want to go to the gym SO bad. I’m internally struggling rn. Don’t want to be exposed but want to put in some work😩	{'place_id': '798522f39f66d411'}
839382831549800448	2020-03-17T19:03:10.000Z	1239990679834628101	Day 0 of self-quarantine Me on Tinder : “Wanna go on a date ? I have hand sanitizer “    	{'place_id': '1c69a67ad480e1b1'}
1057102235480547329	2020-03-17T18:25:10.000Z	1239981114875314176	Now y’all wanna take a bitch on a date all of a sudden 😑 bitch where we finna go?	{'place_id': '1c69a67ad480e1b1'}
985730946	2020-03-17T17:32:47.000Z	1239967933108903938	I’m gonna leave the crib, to go to the gym... pray for me y’all 😷😷🙏🙏	{'place_id': '1c69a67ad480e1b1'}
2162110249	2020-03-17T17:06:32.000Z	1239961325754703873	Leme go try the grocery store cus I’m tired of eating out	{'place_id': '1c69a67ad480e1b1'}
2314739330	2020-03-17T16:41:48.000Z	1239955101458063362	Can’t go to the gym? Stuck at home? No problem! I will design you home workouts! Let’s get started!  &lt;= Sign Up! 0 Months $0	{'coordinates': {'type': 'Point', 'coordinates': [-95.40556974, 29.76214834]}, 'place_id': '1c69a67ad480e1b1'}
1017247028454281216	2020-03-17T15:43:51.000Z	1239940518840356864	I don’t know how some people can be out and about or traveling right now 😭 I went to a restaurant this past weekend and I feel so guilty	{'place_id': '1c69a67ad480e1b1'}
341316836	2020-03-17T15:36:45.000Z	1239938734730215425	Split shifts at work because of this virus 😕 can’t go to the gym....ugh	{'place_id': '1c69a67ad480e1b1'}
21618273	2020-03-17T15:21:01.000Z	1239934772211855360	I wow.  I love that  Thsnks    So sorry about your wedding being cancelled. 	{'place_id': '1c69a67ad480e1b1'}
43365602	2020-03-17T14:48:31.000Z	1239926593667112960	  So we actually eloped in September and then started sending the invites out for the big wedding about a month later! I’d say almost everyone that was invited knew immediately when it happened because we called and told them and then later they got the invite. 😊	{'place_id': '1c69a67ad480e1b1'}
812245027	2020-03-17T13:51:09.000Z	1239912158886072321	I really wish I could go to the gym rn ....	{'place_id': '798522f39f66d411'}
232060761	2020-03-17T13:21:13.000Z	1239904626045927424	I guess since I can’t go to the gym I need a boyfriend now...	{'place_id': '1c69a67ad480e1b1'}
47535446	2020-03-17T12:50:34.000Z	1239896912221941762	Good morning!  Anyone have cabin fever or just feeling unsettled? Go to the movies....I mean, SEE a movie....AT HOME!!! ⭐️😎⭐️	{'place_id': 'da714a0bda9efd55'}
2615526818	2020-03-17T12:30:37.000Z	1239891889253466112	    Weird he can close everything down, but he still goes to the gym. This is bizarre. 	{'place_id': '011f5b2126127c09'}
732915888	2020-03-17T11:53:52.000Z	1239882641261854723	. .. .Trump urges against gatherings of more than 0, eating out, travel  via 	{'place_id': '1c69a67ad480e1b1'}
256585204	2020-03-19T22:17:24.000Z	1240764334881603589	Yooo, Kasey & Tony’s wedding was definitely one for the books!.🎥: 📋:   ・・・No fancy caption...win the World Series on a Monday...win the LOVE series on a Friday… 	{'coordinates': {'type': 'Point', 'coordinates': [-95.3694, 29.7602]}, 'place_id': '1c69a67ad480e1b1'}
22158336	2020-03-19T22:14:26.000Z	1240763590707216393	 My players all do it the “May I” before asking for a drink, needing to get something out of locker or go to restroom.  The parents are appreciative	{'place_id': '1c69a67ad480e1b1'}
1227295352858062849	2020-03-19T20:42:56.000Z	1240740559985283072	if  not on my face for my wedding gender reveal baby shower ITS CANCELLED!!!!!!	{'place_id': '610a668f55d64af2'}
2959671544	2020-03-19T20:42:32.000Z	1240740459527405571	Being forced to cook at home because I’m scared to eat out &lt;&lt;&lt;&lt;&lt;	{'place_id': '1c69a67ad480e1b1'}
1169254328646995971	2020-03-19T19:18:39.000Z	1240719352338493446	0-in front of my kids, 0- when doing work for me, 0-when we go to a party! 	{'place_id': '8935eb0e13a342db'}
635964606	2020-03-19T18:54:13.000Z	1240713200942944256	But like fr, I’m saving so much money on NOT eating out for lunch or I’m general...wow	{'place_id': '6ef928bfe164fa3c'}
1149360096	2020-03-19T18:28:33.000Z	1240706742977204224	you know who’s hungry? me. you know who wanna eat out? me. Guess who can’t. me	{'place_id': '1c69a67ad480e1b1'}
2191650860	2020-03-19T17:51:26.000Z	1240697404141096960	Anyone have a sample contract for a wedding, banquet, or other event with a restaurant or similar venue that you can share? Feel free to DM me. In the interest of science.	{'place_id': '1c69a67ad480e1b1'}
1539317101	2020-03-19T17:50:39.000Z	1240697204274122752	   😘...well, I could play it at your upcoming wedding! 🤔  😆	{'place_id': 'c484d6c5cd72beb0'}
22887240	2020-03-19T17:45:41.000Z	1240695955717906432	Dis me at Petsmart before da crow-oh-uh virus stuff now ma tails me it gonna be forebbers before I get to go shopping again. I not impressed.     … 	{'coordinates': {'type': 'Point', 'coordinates': [-95.2092, 29.697]}, 'place_id': '3e82edc94d5c5ce1'}
62118848	2020-03-19T17:35:14.000Z	1240693325054611457	Hey  finally did the bare minimum. Welcome to the party Greg. 	{'place_id': '1c69a67ad480e1b1'}
624839804	2020-03-19T16:51:52.000Z	1240682413828845571	My gym is finally closing. Are y’all still going to the gym? I haven’t been for two weeks. 	{'place_id': '1c69a67ad480e1b1'}
1723752030	2020-03-19T16:32:14.000Z	1240677471781105664	 Exactly all this BS on don’t go to the gym restaurant or mall but yep keep going to stores and let 0 in at a time! All BS in my opinion	{'place_id': '8935eb0e13a342db'}
959630055830794241	2020-03-19T16:18:17.000Z	1240673961362546689	I’m a little late to the party... I’m reading Psychopharmacology for Therapist.     	{'place_id': 'cddb718d9306e2f9'}
392314092	2020-03-19T15:39:45.000Z	1240664262466510849	No NBA and you can’t even go to the gym to shoot hoops, it be the little things in life you take for granted 😣	{'place_id': '010edcb7655caac2'}
33327047	2020-03-19T15:26:32.000Z	1240660938983911425	I started watching Disney’s Fairytale Weddings on Disney+ and I am a MESS y’all. These are too perfect and I’m obsessed. I’m getting ideas for my wedding that my boyfriend would absolutely hate but ITS MY DAY. Y’know what I mean?	{'place_id': '1c69a67ad480e1b1'}
81024979	2020-03-19T13:38:01.000Z	1240633629392371712	Remembering good times with good friends at Jennifer and I Wedding Reception! @ Lake Houston 	{'coordinates': {'type': 'Point', 'coordinates': [-95.131989, 29.976052]}, 'place_id': '654a2bdaf1605dc6'}
3111728866	2020-03-19T12:11:06.000Z	1240611754134159364	 Noooooo!!! Go shopping	{'place_id': '1c69a67ad480e1b1'}
1616004078	2020-03-19T08:31:56.000Z	1240556598352924674	Zae a nigga who never been took on a date 	{'place_id': '1c69a67ad480e1b1'}
237857054	2020-03-19T06:37:57.000Z	1240527913251987456	We had so much fun meeting all the new wedding couples Sunday!!!! Awesome friendors and a long list of future clients!!!! @ The SAM Houston Hotel 	{'coordinates': {'type': 'Point', 'coordinates': [-95.3602499, 29.76005]}, 'place_id': '1c69a67ad480e1b1'}
174930036	2020-03-19T04:26:24.000Z	1240494809120411649	 I’m a waitress and a wedding planner. My income collapsed. Would appreciate the help!  	{'place_id': '1c69a67ad480e1b1'}
1945366207	2020-03-19T04:17:43.000Z	1240492625746165762	Welcome to my world, where you’re not allowed to go outside unless you’re going to church	{'place_id': '1c69a67ad480e1b1'}
28918679	2020-03-19T04:09:08.000Z	1240490463385313282	This the same nene that was having a meltdown Bc Kenya came to a party she was at? Lmaoo 	{'place_id': '1c69a67ad480e1b1'}
152943472	2020-03-19T03:57:44.000Z	1240487597098614790	I wanna put on a sexy ass dress go on a date 🥰	{'place_id': '1c69a67ad480e1b1'}
152943472	2020-03-19T03:55:59.000Z	1240487155455098881	 You invited to the wedding ?	{'place_id': '1c69a67ad480e1b1'}
