608246684	2021-08-23T23:37:07.000Z	1429950862659629057	0rd grader who went to school a few miles from the Governor's Mansion Ron DeSantis lives in, has died of COVID. School district superintendent has reinstituted mask mandate, defying  order. Says he doesn't care about threats to his salary/job.	{'place_id': '011add077f4d2da3'}
135276057	2021-08-23T23:35:02.000Z	1429950339021787142	 Thank you, I just wrote that on my wall, when I started going to school, as a child it was required. Remember those things that looked like drills or guns 😂? The screaming and crying, how traumatic it was😂😂😂😂😂😂😢	{'place_id': '00c39537733fa112'}
902004121	2021-08-23T23:31:07.000Z	1429949351778992130	    Thank you ! You go to school and God gives you the wisdom,knowledge, and understanding.  Along with your faith I imagine your patience always comd out on top ! Even if they don't make it they feel hopeful and happy.	{'place_id': '011add077f4d2da3'}
936646348157399041	2021-08-23T23:25:05.000Z	1429947836066672647	This Wednesday starting at 0am  at 0 Astor Ave near Wallace Ave,  Back to school  giveaway @ Pelham Parkway , Bronx 	{'place_id': '002e24c6736f069d', 'coordinates': {'type': 'Point', 'coordinates': [-73.8564, 40.8575]}}
3898713135	2021-08-23T22:18:14.000Z	1429931011475976196	  officers from the 0st precinct along with PBBX auxiliary interacting with the public assisting with the back to school giveaway event 	{'place_id': '002e24c6736f069d'}
1227404048149684225	2021-08-23T21:43:07.000Z	1429922171825049602	      Wow, your really going out on a limb huh ???	{'place_id': '5a700e3c73cbf9b9'}
2279874974	2021-08-23T21:24:22.000Z	1429917455594446857	I had a very sweet student who was on the Spectrum and living in the shelter system. His family was Jehova’s Witness so he wasn’t vaccinated with anything. One day he came to school and was turned away.  This was pre-Covid. No one bargained his nuances. 😭 	{'place_id': '00c39537733fa112'}
1350535047338725378	2021-08-23T20:34:32.000Z	1429904914835283970	I just wanna go out to the store or something one day & a pretty girl or handsome guy just walks up to me & says she wants me & takes me outside to her car & eats my pussy disrespectfully. Is that too much to ask ? 😩😭	{'place_id': '00c39537733fa112'}
1167980741197795328	2021-08-23T20:04:24.000Z	1429897331218997252	Feeling so inspired to go out and photograph today, but also running on only 0 hours of sleep and my eyes hurt	{'place_id': '00c39537733fa112'}
384929695	2021-08-23T19:55:58.000Z	1429895207009628163	Is anybody familiar w/ the process of Trademarks/copyrights and establishing an LLC ? I need to just DO IT at this point because the Sunday Polls Copy Cats are growing and I need them eviscerated.Girl I went to college w/ tried doing “Sunday Discourse” and I buried her w/ C&Ds	{'place_id': '01a9a39529b27f36'}
2215047020	2021-08-23T19:50:58.000Z	1429893951125852167	 Yep, first of all I'm not in a position to go back to school and take a degree in any of this stuff right now :) so I'm an amateur by definition. And it's impossible to study the Etruscans without putting them in context so I was already doing that :)	{'place_id': '011add077f4d2da3'}
384929695	2021-08-23T18:43:18.000Z	1429876922209738764	Listening to today’s  (Back To School Draft)Steal of the century for  in the 0rd round. Idk if I’ve ever gasped so loud listening to a podcast. UnbelievableCc    	{'place_id': '01a9a39529b27f36'}
1298091347816005632	2021-08-23T18:37:46.000Z	1429875526768988162	It does not apply to school bus drivers or to staff who work in public pre-kindergarten programs that operate outside of education department buildings, which includes a majority of students in the city’s universal pre-K programs. 🧵/0	{'place_id': '00c55f041e27dc51'}
1298091347816005632	2021-08-23T18:37:45.000Z	1429875524961193989	The vaccine mandate will apply to teachers, principals, substitutes, and maintenance staff, city officials said. The requirement also applies to school safety agents, who are police department employees. 🧵/0 	{'place_id': '00c55f041e27dc51'}
718061251	2021-08-23T18:21:21.000Z	1429871396797177862	Today we join the hockey community in mourning the loss of Jimmy Hayes. Our heartfelt condolences go out to Jimmy’s wife, his children & the Hayes family. Such a genuine person. Such a tremendous loss. RIP Jimmy🙏🏻❤️	{'place_id': '0102611f55c5f14b'}
17818812	2021-08-23T18:01:38.000Z	1429866435262681101	Feeling more confident sending my daughter to school this year. 	{'place_id': '011add077f4d2da3'}
1211431928219353088	2021-08-23T17:49:31.000Z	1429863387203309584	I wanna go out i won’t let the rain stop me	{'place_id': '011add077f4d2da3'}
34958410	2021-08-23T17:29:17.000Z	1429858292961009664	I, my fiancée who works in the system, and our 0 month old daughter are all very grateful. The number of people who decide to go to work in school unvaccinated is staggeringly high it turns out. 	{'place_id': '5426d7cf98cf4bd4'}
2896733803	2021-08-23T17:16:38.000Z	1429855112042795013	Spending Saturday night getting my mustache complimented by strangers was worth going out in the torrential rains	{'place_id': '2a9fc003f4101a1d'}
51275695	2021-08-23T17:11:59.000Z	1429853939139289093	I love when the kids go back to school. It be DUMB quiet In these streets	{'place_id': '01a9a39529b27f36'}
438037406	2021-08-23T16:59:21.000Z	1429850762054717447	whenever i realize that marissa stayed home from work i feel like a mom concerned abt her child not going to school	{'place_id': '011add077f4d2da3'}
39393024	2021-08-23T16:54:02.000Z	1429849424273018887	 I don’t even want to travel, besides domestically for short and special occasions. I’ve been throwing “go out” money into investment and retirement portfolios. NOT trying to be washed at 0 0/0 lmfaooo	{'place_id': '01a9a39529b27f36'}
41615720	2021-08-23T16:47:15.000Z	1429847714242699269	I do not think he’ll last more than a season.  You can already see that he realizes the pro game isn’t like college and I could see him going back to college or retiring very soon. 	{'place_id': 'dc4ad595a56393ac'}
1268570189341298691	2021-08-23T16:26:54.000Z	1429842596956868613	Going out shopping during a flood      	{'place_id': '002e24c6736f069d'}
18733470	2021-08-23T15:50:03.000Z	1429833323346604034	Yeah...It's time to go back to school bc these milk crate challenges are getting outta hand😒😒	{'place_id': '011add077f4d2da3'}
33677778	2021-08-23T15:43:41.000Z	1429831717276295169	"Presser: The  has acknowledged that US military is going out ""as needed"" to assist Americans entering  including at least one more instance of using helicopters, but will not get into tactical details for operational security."	{'place_id': '01a9a39529b27f36'}
37096909	2021-08-23T15:26:51.000Z	1429827482564407298	Linked up with Spider Cuz to try to get NYC kids school supplies that don’t have them 	{'place_id': '01a9a39529b27f36'}
2336735386	2021-08-23T15:26:21.000Z	1429827356395556872	I think I have the Back to School Blues. ☹️	{'place_id': '94542c3c348faf28'}
384929695	2021-08-23T15:20:34.000Z	1429825900078583813	Asher: I don’t wanna go out and drink at timesTwitters: “Yeah okay bullshit”Also Twitters: “come out and drink w/ us loser”You all (in one meaning or another) are the reasons that I drink 	{'place_id': '01a9a39529b27f36'}
167677778	2021-08-23T15:10:07.000Z	1429823271172808712	Imagine shaming people for going to college 	{'place_id': '011add077f4d2da3'}
4234881647	2021-08-23T15:02:09.000Z	1429821266127642635	 My heart ❤️ and prayers 🙏🏽 go out to everyone in Tennessee and any other area that’s been negatively impacted by the floods of this past weekend	{'place_id': '011add077f4d2da3'}
352580700	2021-08-23T14:53:23.000Z	1429819061412761606	And now my son..is ready to go to school. I don’t want any children to suffer from this virus 🦠 I want them ALL TO BE SAFE..	{'place_id': '01a9a39529b27f36'}
3304244277	2021-08-23T14:27:19.000Z	1429812502087585793	Passed  going out of Starbucks this morning. I’m now determined to return from my next NYC trip with a pair of autographed khakis!	{'place_id': '01a9a39529b27f36'}
2712710086	2021-08-23T14:11:59.000Z	1429808643717976071	God runs through me and I believe in more than what you see. The universe inspires me beyond my own view. Things going to work out regardless. I know what needs to get done. I’ll continue to fuel my mind, body and spirit with what it needs.	{'place_id': '002e24c6736f069d'}
385581129	2021-08-23T14:05:53.000Z	1429807107956674560	Last Dance (HQ) Widespread Panic 0/0/0  Monday morning…. Time to go to work again!	{'place_id': 'e9143a85705b4d40'}
1908517075	2021-08-23T13:21:02.000Z	1429795820690448391	I won’t make it back to NY to take my son to school on his first day of 0th grade and when I told him he said “it’s ok mommy, I want you to enjoy your vacation”... 🥺 	{'place_id': '01a9a39529b27f36'}
563303941	2021-08-23T11:57:29.000Z	1429774794535415810	closer by the chainsmokers came on my shuffle on my way to work and it really hit that I’m not going back to school and now I’m crying in the car, happy monday	{'place_id': 'a27eec9bf69a7abb'}
236230596	2021-08-23T11:46:36.000Z	1429772054560186369	         Jaime the NYPD isn't going yo go out with you just because you keep sucking up to them. It's gross, you're embarrassing yourself, go home.	{'place_id': '01a9a39529b27f36'}
238255696	2021-08-23T11:31:49.000Z	1429768336502673412	Might not go out till September	{'place_id': '00ca6959663f6d44'}
3000541158	2021-08-23T11:14:32.000Z	1429763984685780992	My kid hasn’t been in an actual school setting in a year, idc if I gotta send her in a kayak today she going to school 😭😭	{'place_id': '002e24c6736f069d'}
94606504	2021-08-23T10:48:14.000Z	1429757365864255492	Me going out with my friends/ppl is exactly thatYou don’t gotta tag along ….go hang with ur friends tf	{'place_id': '888a254ab33a9e2e'}
