1354588203303530499	1141404085549244418	[CLS] we were supposed to be in toronto for a wedding at a distillery this weekend so i was obviously dreaming on some hung ##over , post wedding pre flight breakfast 	1
1353854924640157696	16917436	[CLS] it s a head scratch ##er . do i really have a coherent reason to think it s fine for a private book publisher to pull an alpha de ##pl ##ora ##ble s de ##pl ##ora ##ble memoir but not think it s fine for a baker to refuse to depict a lesbian couple on top of a wedding cake 	2
1353851490281123840	19199915	[CLS] join us at our free one hour follow up fires ##ide chat web ##ina ##r tech disrupt ##s democracy also you can find the recording of the main democracy panel event at our youtube link here 	1
1353844096905973763	1028104707561205760	[CLS] if we going on a date don ##t bring your purse i ’ m not gonna let you pay . just run when i [unk] 	0
1353826337102954497	1219486158058663936	[CLS] jobs was my wedding song up until cares ##ha said she ain ##t fuck with vi ##rgos . . . [unk] 	2
1353820342591086595	39399394	[CLS] what tracy heard i get to run my races again and maybe go to the gym 	0
1353817124431671299	33439346	[CLS] i mean , i ’ d go to a concert provided i had my own private bubble . would definitely make mo ##sh pits more interesting . [unk] wayne co ##yne it should be noted that i met him at a restaurant in norman during under ##grad . he was lovely 	1
1353811520526970880	1154894311252725763	[CLS] i just wanna go out on a date [unk] 	1
1353788164515753986	1176317407	[CLS] i recently wore a pair to a wedding and literally fell off of them . 	1
1353779159932297216	211743573	[CLS] i miss handling my issues by just going to a bar . [unk] 	2
1353771522951929858	4625949075	[CLS] went to the gym at 0 ##am this morning and forgot that i have to work a closing shift tonight . . my body is fighting for its life rn lo ##l 	2
1353767570705416192	30363342	[CLS] love how people are planning their bachelor ##ette parties yet i can ’ t even plan my own or a br ##idal shower or my fucking wedding because of this fucking pan ##de ##mic and all these regulations . . . . . thanks 	0
1353752886782648323	110505844	[CLS] may never eat out again . 	2
1353743704423600129	394744291	[CLS] i swear . . . i play with my wedding band too much . [unk] 	2
1353725682338197504	771122405808959488	[CLS] welcome to the party 	0
1353724354329255943	3331393641	[CLS] i should have my backyard mocking ##bird pal , marcus , eating out of my hand literally in a week . his new favorite food is po ##me ##gra ##nate and he ’ s coming closer closer to me each day 	2
1353694080304349185	1236118601452720129	[CLS] let me take my black ass to the gym . i ’ m running behind today . . . 	2
1353693057502359554	40357095	[CLS] someone needs to introduce andrew to a bar of soap 	2
