1264748733972885504	2020-11-02T23:46:31.000Z	1323411195722752000	I wish tf I would be thirsty enough to go out to eat that im sitting in a nasty ass parking lot wit oil cigarette smoke car smoke honking horns	{'place_id': '97e336e1e3ed9e1e'}
956755018534633472	2020-11-02T23:39:46.000Z	1323409495041531905	They don’t want to let the children go back to school yet they charge money for the schools you have to pay in your taxes so where is the fairness they should give back all the money to everyone it was charged for school taxes	{'place_id': '3b77caf94bfc81fe'}
956755018534633472	2020-11-02T23:37:19.000Z	1323408878541832192	If they don’t let the kids go back to school the governor should give back the money that they took for schools to every person that paid for school because otherwise it’s extortion and stealing	{'place_id': '3b77caf94bfc81fe'}
2947411099	2020-11-02T23:32:33.000Z	1323407682129158144	There’s no way Texas is blue!! Go out and vote!!! 	{'place_id': '2feb76248fd9c581'}
4185379573	2020-11-02T23:30:11.000Z	1323407085791408132	If you didn’t vote please go out and vote!	{'place_id': '3b77caf94bfc81fe'}
316277838	2020-11-02T22:57:33.000Z	1323398873767837697	Hey! If you go out/hang in big groups- you’re worse than a trump supporting anti-masker. At least those fuckers can pick a side and stick to it. If youre vocal about the dangers of Covid but hang out with people, gfys.	{'place_id': '3b77caf94bfc81fe'}
48875133	2020-11-02T22:48:31.000Z	1323396597485498370	Dam I’m literally only going to work and then home on Election Day. Nothing in between.	{'place_id': '3b77caf94bfc81fe'}
3272297822	2020-11-02T22:25:58.000Z	1323390924076904448	Please please if you haven’t already go out and vote!!!	{'place_id': '7a615ec218d177f6'}
41234027	2020-11-02T21:53:10.000Z	1323382669896347648	tomorrow is the biggest day of 0. please go out and vote. we can all make a difference!  	{'place_id': '3b77caf94bfc81fe'}
781565432499240961	2020-11-02T21:48:25.000Z	1323381476243644417	 Just go out into the woods and do it	{'place_id': '3b77caf94bfc81fe'}
3152399270	2020-11-02T21:39:03.000Z	1323379115823493120	Bad Bunny said go out and hike, go out and dance in nature 	{'place_id': '07dccb89e8f25a8f'}
89005409	2020-11-02T21:30:34.000Z	1323376984303505409	We're installing WISHFUL THINKING with  and  at  ⚘⚘⚘ If you want a pricelist preview of this amazing show,  send a message.  They are ready to go out today 🍭🍭🍭 @ 0Naud 	{'place_id': '3b77caf94bfc81fe', 'coordinates': {'type': 'Point', 'coordinates': [-118.22636604, 34.0684983]}}
838636953037742080	2020-11-02T21:29:24.000Z	1323376689921978368	why is  boarding up, i thought they were going out of business	{'place_id': '3b77caf94bfc81fe'}
349328437	2020-11-02T21:27:57.000Z	1323376324174516224	My light show going out 😔 i can feel it. 	{'place_id': '3b77caf94bfc81fe'}
1206341526944501760	2020-11-02T21:08:28.000Z	1323371422983487488	 In hs our teacher had us guess where she went to college and someone said UC Maryland 😝	{'place_id': '3b77caf94bfc81fe'}
42487663	2020-11-02T21:07:38.000Z	1323371210504245250	 The world to reopen so I can go out and travel 🧳	{'place_id': '3b77caf94bfc81fe'}
62232835	2020-11-02T20:41:13.000Z	1323364562817544192	Election Day is tomorrow!!!!!! Go out & vote because none of us were raised to accept abuse from men, and the entire country is being abused by the current president.     	{'place_id': '3b77caf94bfc81fe'}
25958951	2020-11-02T20:34:38.000Z	1323362906856067072	Abe Froman wouldn’t have let himself go out that way...  	{'place_id': 'a077793faceeda6f'}
168816597	2020-11-02T20:22:35.000Z	1323359875556990976	Make sure you go out and VOTE! 	{'place_id': '3b77caf94bfc81fe'}
1017088703427047424	2020-11-02T20:21:33.000Z	1323359613790515200	Because I don’t go out often anymore 😩😂😂😂 	{'place_id': '3b77caf94bfc81fe'}
338905863	2020-11-02T20:08:48.000Z	1323356407349956608	 Imma go out on a limb and say if your making decisions like that i dont think you have insurance. Lol	{'place_id': '56909099a1d44057'}
2249297899	2020-11-02T19:47:54.000Z	1323351147030093824	I you are able to go out and vote! 	{'place_id': '3b77caf94bfc81fe'}
1535309154	2020-11-02T19:41:36.000Z	1323349559582445568	Everyone go out and vote plz 😭😭 this disgusting man doesn’t deserve to run another term	{'place_id': '07dccb89e8f25a8f'}
2231419218	2020-11-02T19:36:07.000Z	1323348181329928192	Go out and vote ! Please ! YOUR VOTE COUNTS!!! 	{'place_id': 'c84cc6061e2af8da'}
2745745585	2020-11-02T19:35:06.000Z	1323347922981810176	Please use your voice, because it DOES matter & go out & VOTE! 	{'place_id': '47dbb2e661aa176c'}
622305888	2020-11-02T19:17:54.000Z	1323343594921496576	Damn we really got war tomorrow. First time wishing I was waking up to school instead lol	{'place_id': '2008b1cea656f14b'}
486257019	2020-11-02T18:59:35.000Z	1323338987105185793	“we have full time available now but you want to go to school and have another job so” omg i’m so sorry i decided i should go to school and maybe get something else when you only gave me like 0 hours a week didn’t know i should just wait around for that and not pay my bills	{'place_id': 'd07feb9e5b1ce37c'}
701143008998084608	2020-11-02T18:59:30.000Z	1323338965001203712	Just in payments it’s $0 & I didn’t even go out, just form the comfort of my home 🙃🙃🙃	{'place_id': '0c2e6999105f8070'}
273756086	2020-11-02T18:40:49.000Z	1323334262414663680	Go out and vote, especially for your family members who can’t. 	{'place_id': '01c060cf466c6ce3'}
751478119	2020-11-02T18:39:38.000Z	1323333965495767040	Vote vote red for president Trump vote red senate and house go out and vote 	{'place_id': '0c2e6999105f8070'}
806500208699932672	2020-11-02T18:33:30.000Z	1323332421475991552	 $ZetaGlori traveling cross country trying to get a place and go back to school, anything helps :)	{'place_id': '3b77caf94bfc81fe'}
54945769	2020-11-02T18:31:27.000Z	1323331905517858816	 Same man, same. Go out and enjoy shopping lol	{'place_id': '3b77caf94bfc81fe'}
154395880	2020-11-02T18:25:50.000Z	1323330492515590145	COVID needs to go away.  These kids need to go back to school.  My nephew almost died twice today.  Someone NEEDS to get it together!	{'place_id': '59105f0e84773bdd'}
1262564889614139392	2020-11-02T18:21:10.000Z	1323329319616143360	 Go to school to become a vet	{'place_id': '3b77caf94bfc81fe'}
1108599114487336960	2020-11-02T18:03:43.000Z	1323324925839433728	 exactly like he’s so dumb he acts like not going to school or not partying is a bad thing😹	{'place_id': '3b77caf94bfc81fe'}
269535692	2020-11-02T18:01:50.000Z	1323324453695090688	Cuddling & watching movies, or going out on dates all the time doesn’t give me the time to work on my music career & that’s a fact	{'place_id': 'd71cc91cb651e322'}
3255049981	2020-11-02T17:41:26.000Z	1323319320080912386	I wasn’t old enough to vote. I cried the entire night. The next day I get to school and people are laughing like it was some kind of joke. I got texts from black men saying they didn’t vote because they thought it wasn’t gonna matter or they wrote in names 	{'place_id': '3b77caf94bfc81fe'}
1171489213679714309	2020-11-02T17:33:57.000Z	1323317437744340992	Tomorrow is Election Day. Make sure you go out to the polls and cast your vote.     	{'place_id': 'e1e35d357ceefa52'}
816099409804955649	2020-11-02T17:23:24.000Z	1323314781848129537	even tho I go out, have fun, ima still wake up every morning at 0 am to hustle no matter what 🤑✍🏽. Rise & grind	{'place_id': '3b77caf94bfc81fe'}
309885987	2020-11-02T17:03:39.000Z	1323309811518242817	 Such a bummer. I want to see CSNY go out with a bang, not a whimper.	{'place_id': '3e5f2219d3106113'}
329882616	2020-11-02T16:51:47.000Z	1323306823663845377	 If I didn’t have to go to work....	{'place_id': '3b77caf94bfc81fe'}
1034128275822395394	2020-11-02T16:45:16.000Z	1323305186253631488	It’s the season to APPLY to college & APPLY for scholarships🕺🏻💃🏽 Listen in this week ✅ Hop on the Zoom 👩‍💻 👨‍💻     	{'place_id': 'c84cc6061e2af8da'}
1034128275822395394	2020-11-02T16:45:05.000Z	1323305137629138945	It’s the season to APPLY to college & APPLY for scholarships🕺🏻💃🏽 Listen in this week ✅ Hop on the Zoom 👩‍💻 👨‍💻     	{'place_id': 'c84cc6061e2af8da'}
67984885	2020-11-02T16:32:19.000Z	1323301927224963072	Friendly’s is going out of business, and Dunkin Donuts is being bought outIt’s bittersweet because these places are nostalgic for me..but I’m happy because their food quality has been trash for decades	{'place_id': '3b77caf94bfc81fe'}
33835637	2020-11-02T16:28:04.000Z	1323300855739604994	Its a new month, Go out there and be great. Treat yourself right and pay attention to details	{'place_id': '19e03c5f2d867530'}
65505261	2020-11-02T16:19:31.000Z	1323298703285780480	Niggas just be going out sad lmao smh	{'place_id': '3b77caf94bfc81fe'}
469017912	2020-11-02T16:04:07.000Z	1323294827224592384	honestly idk if i want to go to work tomorrow	{'place_id': '3b77caf94bfc81fe'}
65917828	2020-11-02T15:17:07.000Z	1323283002399498241	♠️♥️♣️♦️🎲🎲🎱 going out is a gamble 	{'place_id': '3b77caf94bfc81fe'}
68227893	2020-11-02T13:49:24.000Z	1323260924644323328	 Correct we will be going to work no time to loot	{'place_id': 'a077793faceeda6f'}
1604544006	2020-11-02T13:14:05.000Z	1323252039086821383	Ugh I don’t want to go to work	{'place_id': '3134f9d2892d2685'}
1286577764108087303	2020-11-02T12:43:33.000Z	1323244354190757891	Finding out how young some of my followers are is funny, how you wanna die and you haven’t even been to college yet	{'place_id': '3b77caf94bfc81fe'}
938207125917941761	2020-11-02T10:37:19.000Z	1323212588591710210	My death bed wish is that the sharks from Shark Tank will come say good bye to me and evaluate my life like a business and then my heart will go out and I’ll mutter my last words ‘And for that reason...I’m out’    	{'place_id': '3b77caf94bfc81fe'}
1143007455766437888	2020-11-02T09:27:18.000Z	1323194964679909379	Trump supporters are not even human, they’re freaks that don’t belong in this society. They’re racist, hateful and just plain morons. They’re also the same freaks who go out with no masks, during a pandemic too. 	{'place_id': '9da8666a1bd226d8'}
198420647	2020-11-02T08:03:45.000Z	1323173941548998656	I’m getting everybody travel gift cards and money for Christmas. My elders are getting photo Christmas cards and that’s it. I’m not going out my way this year.	{'place_id': '3b77caf94bfc81fe'}
2214419162	2020-11-02T06:02:26.000Z	1323143411730325504	Okkk but do i wanna go back to school for photography 👀 is it worth it ???	{'place_id': '3b77caf94bfc81fe'}
43072072	2020-11-02T06:02:21.000Z	1323143389475319809	 NOOOOO that is *my* neighborhood! Let me know when you go out there bc I will join you as another voice of reason. Gah. I always assumed those stupid Trump parades are people from out of town and everyone ignored them. That is really upsetting our local police officers like it.	{'place_id': '3b77caf94bfc81fe'}
971522462	2020-11-02T05:16:40.000Z	1323131891923316736	 I only go out to get food and do my nails and go home	{'place_id': '2008b1cea656f14b'}
260867256	2020-11-02T05:01:55.000Z	1323128181688164353	Use to go out Sunday nights, seems like a thing of the past 😌	{'place_id': '3b77caf94bfc81fe'}
1025388950616268803	2020-11-02T04:51:41.000Z	1323125604019892224	when I get back we going out 💃🏽 	{'place_id': '3b77caf94bfc81fe'}
921520425862967296	2020-11-02T04:05:29.000Z	1323113978508111872	I was gonna put all my shifts up for the rest of the week... but you know what... ima just go to work man. It’s time I guess 😂	{'place_id': '3b77caf94bfc81fe'}
992282362921676800	2020-11-02T04:02:05.000Z	1323113123503501313	For those who are fighting for our country, my hearts go out to all of you and your loved ones. For those who want to stand by Armenia and help. Donate to ARMENIA FUND ✊🏻🇦🇲❤️🧡💙🇦🇲✊🏻	{'place_id': 'b0b79caecef59fb5'}
751478119	2020-11-02T03:27:12.000Z	1323104343751471107	Go out and vote 0/0. Do not stay home. Vote for president Trump vote red senate and house vote republicans in save America 	{'place_id': '0c2e6999105f8070'}
14480889	2020-11-02T03:24:12.000Z	1323103589296791553	    *YOUR (ugh nvm back to school for you bb) ... stop responding bc you KEEP making the same mistakes 🤣🤡🤣 PS: How many trophies do the Clips have? 😘	{'place_id': '3b77caf94bfc81fe'}
751478119	2020-11-02T03:03:49.000Z	1323098460040515586	You have to go out 0/0 and vote for president Trump vote red senate and house 	{'place_id': '0c2e6999105f8070'}
21075973	2020-11-02T02:39:25.000Z	1323092320380547072	 Lol yes. Maxed at 0 times a week. If I order lunch then I make dinner and vice versa. I try to cook the most during the week as I tend to like to order out on the weekend. And I run errands all in one or 0 days to not need to constantly go out	{'place_id': 'e6fc035b8939bd3b'}
921520425862967296	2020-11-02T02:35:03.000Z	1323091218528567297	Wow. I’m really going to work tonight	{'place_id': '3134f9d2892d2685'}
3215282356	2020-11-02T02:22:24.000Z	1323088039027986434	Kinda wanna go out my anxiety is killing me but at the same time I just wanna stay in bed and cry fml	{'place_id': '3b77caf94bfc81fe'}
