1429954455017975844	1171098376458211330	We look forward to seeing you in our Virtual Back to School Night on Wednesday, September 0! 📚 	0
1429941859971846145	51279016	  Because kids generally don’t get severe Covid.Because teachers can get vaccinated.Because schools have less transmission than communities.Because kids need education.Because some kids live in shitty homes.Your kid is 0x more likely to die in a car crash on the way to school	2
1429940609075212296	22086087	my entire childhood for half a year every year i lived in a 0rd world country. pouring water on my head to bathe, outhouse in the back to shit & piss, lights going out every night, walking outside on dirt roads in pitch black w/ no streetlights. you can’t tell me shit.	0
1429940498257514499	1200189176	My Boss: “Kevin, this is late. What’s going on”Me: “hey Boss, sorry, I was party rockin”My Boss: “Kevin, come to my office”	2
1429937900863565827	861687713325391872	i miss the good ol’ days when being friends meant just going over each other’s houses. Now it’s like constantly spending on going out and drinking 😕	2
1429924905827504148	3319371906	Everyone i live with goes to college now .! I have extreme fomo	2
1429922751356145670	590626393	Or… “I was treating an obese person and then I got fat despite being vaccinated from it. I went home and then my kids got fat, but we didn’t know. Then they went to school and guess what…” Smart dude, this guy. 🤔 	0
1429919932540669952	1134192546110775296	Repost from •Welcome back to school Upland students, families, and staff! I hope everyone has a wonderful 0st day to kick off an amazing year!  	0
1429918239052599303	100396091	Look who’s back to school 🎶 	0
1429911803941687300	3059109920	back to school fit check!!! (even if i’m still online this semester) 	0
1429905207639494656	21922309	Republicans are proving once and for all they do not care about your kid as long as they have been born  	2
1429904453008707605	1294749498711842816	So it will eventually be time to create something out of all my base then self taught studies, besides going back to school.	2
1429897028402761733	1386023512700121088	If y’all needed 0 hear this, go out and get yo bread. Be successful that’s all that matters 💯	0
1429893607612305428	1141724924	Not only do I live across the street from my best friend , now where going to work across the street too 💗Hope you like taco bell an crack heads 😂 	0
1429892094261284883	1241009629141729280	Here's an idea, before the next welfare, ebt food stamps and unemployment checks go out, you must be vaccinated...  Thoughts?	0
1429890296041525249	72760085	The  welcomed back students this morning for the first day back to school for the fall semester. 📚 ⁣•⁣And they even had  mascot  greeting students at Worthington Elementary School as they walked in! 🏫 •Story coming soon!  	0
1429881241734565892	232296852	I understand people have situations, but at some point you gotta go out there and do it. You want Black comedies? Ok. Make it.Complaining gets you nothing. I don’t have a fancy ass film degree, rich parents…But I learned to play  them MF cards I’ve been dealt. 	0
1429876596047970304	109169522	my last week before I go back to school, don’t invite me anywhere bc I will full send	2
1429872295330271250	1008573256079630337	i rlly took for granted being taken to school every single day	2
1429871187518115841	375424417	damn maps told me it was gonna take an hour to get to school on the bus and now im an hour early lmao	0
1429868678829395974	1084296318695071744	As  and other  campuses starts the fall 0 semester today,  I don’t have to go to school for the first time in like 0 years 😅. Like, what do I do with myself? 😂	0
1429864793398120449	60787277	Big Second Grader here... Happy back to school baby Chris. ❤️❤️😘😘😍😍✏️🖍️🖌️ @ Nixon Academy of Mtlmdia Arts Production 	0
1429864660145098764	911832090118725632	my sister is going to school full time and coaching and then working and now i’m never gonna see my bestie&lt;/0:(	2
1429864200461963266	2369319494	I wanna go out to a club or some shit.	2
1429859059432296455	18164513	👏👏 Wow! Thank you  It’s truly incredible how many organizations helped support our Back to School event this weekend and we are so grateful for ALL of our sponsors AND volunteers!  	0
1429853877436751888	45058929	it’s really nerve-wracking to have your kids go back to school 😕😕with these cases spiking up again, ughhhhhhhh!!!!! just hope gavyn is super safe when he goes :/i wish i can get him vaccinated!	2
1429844313358225415	239731850	He knew I had to be up early to tske my mini to school...Him: GM BeautifulMe:Good morning booHim: You hungry, wanna get breakfast?I'm like a guy, way to my heart is thru my stomach...0ways tho🤣🤣🍆🍑	0
1429839653008404489	4732260750	damn I regret going out last night i’m so tired 😂😂	2
1429837982438027272	72760085	The  welcomed back students today for the first day back to school of the Fall semester! 🏫  mascot  was at Worthington Elementary school greeting students to get their day off to a good start. ✨ 	0
1429831882213003266	883506005958676480	All the bitches I went to school with wanna be sex workers but only have the balls to continue being a free slut... bitch what u scared for ???? Y’all know y’all have control over who you decide to fools. It’s not scary as y’all think. But keep up the $0 Snapchat pics. Idc.	2
1429822392067530756	956266072440635392	YESSSSSS! Thank you to everyone who helped me send school supplies to the foster youth of my hometown. We were able to purchase every item on their wishlist 🙌🏻. Molly loved back-to-school shopping. It felt good to do that for other kids this year.    	0
1429820929828294656	409729366	 I can’t stand that, or when someone says I’m going to school for x and people say well everyone does that! Okay and now I am thanks for the support 😒.	2
