1216863343123693568	4885315661	If you’ve ever been to the movies with me you know where I stand.	0
1216861740505284609	51228074	 Was on a date with a guy and these jerks kept skateboarding past, cat-calling me and cussing at us. I said “it would be a shame if they fell.” I winked at my date. They all collided on their boards and fell in a pile. One guy sprained an ankle.	0
1216859622742487040	1181496749078106112	IM TRYING TO SAVE MONEY FOR MY WEDDING YALL AINT HELPING 😤 	2
1216858562594398208	24860104	Survived a New Orleans wedding with a little help from my friends. 	0
1216857820915593216	1869855859	been a while since i’ve been to the gym felt good going with the homegirl 😈🏋🏻‍♀️ 	0
1216850355213889538	1182051373744918529	Wedding Cake 🎂  to start the week off 🦍🧬 for more gas add us on Snapchat @ Aapewoods 🔥🌸 	0
1216840443717009408	240561040	 So you're not coming to the gig..?	2
1216839648648908800	284260498	I didn’t spend my weekend with trueba, besides go to the gym with him, and it feels weird 😟. I’m going through withdrawals I need to hear him bark or something 😫😫😫💀😂	2
1216837443057373184	32537401	I really want to show up to a restaurant in 0 wearing this! Adding it to my vision board. 	0
1216833649032589312	185904549	Took myself on a date today and I must say it is very peaceful 🤗 	0
1216833228167794688	746227670640320513	dress shopping for my sisters wedding this Thursday I’m so 🥚cited 🥰🥰🥰	0
1216830655666905088	871135184	I just exited the freeway to the gym and my apple watch is dead. should I just give up? be honest.	2
1216827547360493568	2773945423	Pure Bliss✨Beautiful smiles captured by renezadoriphotography at our Monroe Mansion Estate📍..Dress by  Bouquet by petalsla Book the Monroe Mansion for your upcoming wedding & engagement… 	0
1216821227198660608	24794700	 I don’t mind Mondays bc it’s back to the gym and a lot of podcasts come out on Monday. But I also don’t have a horrible job that I dread going to.	0
1216820680429162497	788416935985680385	the daddy with the finest fiancé!! i can’t even express how happy i am that you found such an epic love. i got hella love for the both of you okay and i wish to be invited to the wedding ty	0
1216820614645764096	27895757	Idk how I been lifting without preworkout. I be dead as fuck on my way to the gym lmaoo	2
1216814995213651968	948102994871992320	I got my cousins wedding in 0 months . I gotta get it together 💪🏼	0
1216813229931823104	2718830312	idk man you kinda make me never wanna go to a Bar show ever again that’s one less ticket right there 	2
1216811738663809024	4519986015	I think I’m gonna go to a cafe to read and write today.☺️☕️🥐🧀✨	0
1216807765923876864	23155584	 Legit hadn’t even heard of this movie before today and I go to the movies almost 0/0 times a week.	0
1216806289524658177	19779204	    Left hand in pocket, so no visual on a wedding ring or not.....	2
1216805083825852416	2464174070	Only thing I’m upset about being sick is not being able to go to the gym 😒	2
1216802614441996288	29343610	   IT WAS SUCH A GREAT FIRST EP!  I’m so excited and happy for you ALL. Ps  a cookie with a crispy bottom is LOVELY bring that Maillard reaction to the party EVERY DAY	0
1216800027315585024	268639999	A weekend for the books 📖 🍾  ...We, the best men. ...We, the wedding party....We, the wedding 🥂 @ Metropol Venue 	0
1216791751202992129	379892972	Okay so someone gave me $0 for a drink or two last night, I LOVE LA 😂	0
1216791675986538497	956973419035115520	Haha that was the point of the hike! I’ve done like 0 smoking events in LA so I wanted to do one meetup differently 	0
1216785432144277506	1008110457918402560	Check my girl out! She’s a Wedding planner 	0
1216777134863265793	2488576184	Did you know we maintain two separate highway cleanups around LA? We support the city by cleaning the 0 and the 0 freeways. Come join us someday! Learn more on our  page.  … 	0
1216775537563013121	3181991082	I don’t want a big wedding ! Something small, private, inclusive would be nice 💕	0
1216769169317752838	1080201578	Best night ever! Now it’s Time to go shopping!!❤️	0
1216766862417002496	1039990535287595009	🚌 Keep the bus kids coming! We are thankful for each bus kid that attends our services each weekend. Thank you to those who work to get them here to church! 	0
1216766363122798592	37998831	Was just skating to the gym.My airpod fell out on sunset.FUCKTurn around quick and skate back.MAD traffic behind me... it’s def fucked.I found it.NOT A SCRATCH ON IT	2
1216766321360138241	263922624	tbt back to when i had friends that went to the movies w me	2
1216763445745352708	286730289	tbh going to the movies to see joker was the only truly enjoyable thing i did in ireland	0
1216759813067046913	44314096	DTLA is our destination going to price wedding stuff for Vickis wedding who wants to go with ., LADIES ONLY .. lol @ West Whittier-Los Nietos 	0
1216758069868150784	3316229384	I’m done sharing & expressing my feelings. Just gonna start takin that to the gym	2
1216757860278788096	124869428	 Are you gonna have a party?	0
