1399515429773709318	173164370	0 creeping ...  whewwww . I need to go to work or something lol	2
1399512351590789127	713700611	Invites are going out tomorrow y’all!😎	0
1399508635642908672	770640445	 Another one that doesn't get it. Why would Kyrie do it? If it's insignificant and no one cares, and it's foolish and it doesn't matter? Why would Kyrie go out of his way to make that gesture? FYI Not C's fan. Just annoyed by the narrative that sports symbolism means nothing.	2
1399501900962320385	1192379740415500288	                                                  Well, I wasn’t for maxing him. I was all about wait and see for the next trade deadline but I’m also not going out of my way to tear him down. His struggles don’t excite me like some of “you people”. 	0
1399499740602155017	155925942	Woodley can’t go out sad. please, don’t go out sad lmao. 	2
1399497221972836356	266908590	“I’ll go out but I’m only having 0 drink...”Me 0 hours later: 	0
1399497196102369280	39323281	 Unfortunately it’s a new normal in his life. He solves it by only going out for dr’s visits.	2
1399485838292131847	770640445	  Disagree. I'll ask you the same question no one has answered for me.If it isn't disrespectful to step on a team logo, why did Kyrie go out of his way to do so?	2
1399475580853178371	770640445	 Because you guys don't understand them, doesn't mean the feeling isn't real. If it wasn't disrespectful, why would Kyrie go out of his way to step on the logo?	2
1399469455042920454	618598277	"going out without masks now is a constant internal monologue of ""how long have I been doing THAT with my mouth?"""	2
1399462046618505218	92419726	Cannot believe I agreed to go out tonight 	2
1399458451726680070	1526580980	Imagine waiting over a year to go out and paying 0$ to hear “unts unts unts” the whole time I’d be so pissed	2
1399452466404601856	318583534	I wanna go out.	2
1399451537567633408	557420339	This wasn’t in the history books when I went to school...not even at university. 	2
1399448065916952586	854007746	Great weekend don’t go to work until Wednesday	2
1399446563013992454	880204613655384064	going to work hungover, high, and running on two tylenol.	2
1399441357895254018	168747579	I was gonna go out but nope just ordered myself some sushi and I’m chilling	2
1399435423831691265	31052686	Father’s Day is coming and I have no idea what I’m doing I’m leaving that to my wife and kids otherwise I’m going out shooting my cameras.	2
1399426821763092482	2938851489	I wanna be skinny but like then my hits me up to go out ..	2
1399421468384149519	289913309	       I taught English in China and those kids go to school for double the time americen students do lol American education is a joke just take a look at Americans on social media we are dumbest I swear lol	2
1399415641451421708	1081192606078586885	POV: All the girls I went to school with, & wanted to look like, because all the boys liked them……. Mostly are fat and not that cute, anymore 😂	0
1399399622292951040	18733470	 I'm not on Twitter to educate men that go out of their way to be obtuse about violence and race. Put those question marks on yourself...and enjoy the day.	0
1399391312349106180	34475441	"   This shit is even more pronounced if you go out west a bit. Both times I've visited family in Colorado I've been struck by how new everything is relative to back home, which grants a lot of perspective on how new the ""old stuff"" in NY is relative to most of the world."	0
1399368414108454913	39257389	Dust, broken roof, no a/c in the building, lights go out, bus runs out of fuel on the way to the ballpark, not enough people. A problem always finds the Mets. 	2
1399364855518445568	195961552	Listen if the Knicks lose to Atl it won’t ruin the season! These guys have played exceptional this year! Sometimes a team just hits their ceiling! If we have to go out just go out swinging!! 	0
1399353349833699334	1508134993	Y’all would go back to school?!?! LOSERS LMAO 	0
1399342787347324931	41615720	 As long as you don’t go out like Lupe Velez.	2
1399324732521168899	333051877	Someone said bbls are going out of style like cdg plays and I spit my juice up	2
1399306950085648386	840724548	🔟’s across the board!!! I so miss going out to a good black club...... 	2
1399220819738435585	1009166194178494470	These past few months (from March until now) has been the absolute best season of my life. Its been full of new money, new opportunities, new people, laughter, going out, dressing up, good skin, just pure joy.	0
1399217061474283524	79003971	 Not to mention I also probably wouldn’t be able to do 0 research tasks in one day either as I try to limit going out cuz...y’know...pandemic. Kinda feels like people that were trying to play while keeping safe at home were set up for failure with this one.	2
1399210207151001607	1202066494038904833	0s never go out of style 	0
1399191564132524033	765708868861263872	I’ve been cooking more and going out less and I just love that for me	0
1399178575543255043	216883683	 going out strong 💪	0
1399177968480628739	29383977	 Cruises can go out of New Orleans, New York, or Boston for most of the major cruise lines. If the governor wants to sink his state’s economy I say, go for it.	2
1399172688082518017	2291616811	 And, like, home girl couldn’t just rip audio from YouTube. She’d have to go out and source all the audio tapes.	2
1399169817987502084	3149971882	I know my bestie expects to go out tmr when I get back to Miami but my liver... sos pls	2
1399169018104254478	536064777	I remember this discussion when the only ones defending wearing Durags to school etc were kids still in high school or no proper home training 	2
1399161339441000448	272059064	 Are you going to work?	2
1399159301650976768	16222099	 Heating season is trying to go out with a bang!	2
1399158264324100096	838524373	Future anthropologists and historians are going to work together in 0 years to study this 	0
1399154333342633988	973242841374822402	   If you hang with White people you don't see Black people in your everyday life?? When you go the store?? The coffee shop?? When you go to work??? White people really live like this?? because I can assure you Black people don't..	2
1399866935240708099	2965320225	Found this Haitian spot by my apartment and I never go out for Haitian food hut let’s give this a try.	0
1399865078938312704	192935052	Virginia. Disliked it because I’m from DC/Maryland and was duty bound to. I secretly think it’s a really beautiful place and have a lot of happy memories there (please don’t tell anyone) but if you ask me to go out in Clarendon we will have words/I’ll challenge you to a duel. 	0
1399862196314718209	2190584326	    If she needs time for her mental health why go out of her way to make announcement that she won't talk to media even tho she signed a contract saying she would? Why not just bow out of tournament no need to make big announcement if you're worried about being a distraction	2
1399857984818327553	2408618109	We are facing a mental health crisis in our schools! Take action now at  urge lawmakers to support legislation providing public school students with greater access to school psychologists, social workers, and counselors!   	0
1399854762561097732	464832438	No one wants to go out 🙄	2
1399849084962365442	98265347	I can’t go out like I’m Tony you can’t  sneak up on me	2
1399847310872518656	15969172	 I was a little bit mad that I wasn’t born in time for the 0 version. Because then I could be like Mark twain and Haleys comet – “I came in with the Cicadas and I’ll go out with the cicadas.“	0
1399840814872866816	1340496307438432257	If my goal for the month of June is total sobriety, I should probably high tail it out of NYC right now and not go out to a comedy show. So much temptation. I don’t have a sponsor yet to keep me accountable so I’ll use this Twitter account for it. Cuz I know YOU are checking it.	2
1399836336044089348	1182374534172893191	These the btches that go out to the club with nothing on them but lip gloss 	2
1399835270611189763	215482306	I don’t feel like going to work	2
1399828105431244807	823257960	He took the braids out so you know he's going to work!! 	0
1399824689057484800	235762426	More Distressed Dad Hats going out 🔥🔥🔥We offer quality embroidered hats 🧢 Dad Hats + SnapBack + Bucket Hats...***Let’s get started today ***📧 info☎️ 0-0-0💻  👈🏿 	0
1399821658517561348	2243687109	Curfew ended last night I’m so excited to finally go out late asf	0
1399788957139931137	1229426679229165568	Why don't you condemn the shootings happening In our city? %0 increase in violent crimes in Paterson.  Why do you go out of your way to condemn shootings in Georgia yet say nothing about Paterson?Stop virtue Signaling and address the violence in our city you hypocrite. 	2
1399779882725482505	40810128	The night I met Paige I wasn’t planning on going out (it was NYE) but my friends convinced me and here we are almost 0 years later 	0
1399771876348641289	2987724522	This why I haven’t been going out lately 	2
1399768265749155842	111505259	my personal style isnt average so i always get attention when i go out and i hate it. thas why i love going out with tashauna. she the best dressed person i kno. yes look at her. i dont like ppl staring at me but what ima do? dress like a bum? i think not.	2
1399754672647376898	517912989	i know it’s ~cool~ to hate the public facing aspect of a service industry job but i honestly think my favorite part of going to work is meeting random people and talking to them while i make them drinks	0
1399750704026243079	15757076	The detective who just cracked the case of the death of a young girl and the kidnapping of two more let’s her own daughter drive from PA to college in CA all alone?	2
1399732798341140482	318475912	I will be about to go out of town and suddenly lose all concept of what two weeks passing is like. An actual thought I just had in cvs was that maybe I shouldn’t buy more hydrogen peroxide in case it goes bad by the time I get back???	2
1399729382395101186	745540429	 Good, have the disadvantaged kids gone back to school yet and have you found the missing ones?	0
1399716094424854531	788973656940670977	These niggas going out sad	2
1399647282908348416	1318912990947672064	Today, the Terrorist military council opened the school, but no one was in  Tsp, Chin State and the school gates were closed. Students did not go to school.  	2
1399628229745467398	770640445	    You silly for thinking I'm butt hurt about it. Just stating a fact. If it's insignificant, why would Kyrie go out of his way to do it? Countless examples of it being an issue. Not a huge deal but it's something. Too many people acting like it's nothing.	2
1399596474170753027	2278641989	Idk how ima go to work and be productive	2
1399573515511214080	1084043898	yea .. i ain’t going to work tmm	2
1399548752734658560	1044387774940553216	 No system. I just go out when I feel like it and have time. Are you in New York?	2
1399546950844882946	43609007	0C.. I am going out to the park tonight 😡 I can't be shack up in my apt forever only stepping outside for something work related	2
1399546751179276289	47395129	For those saying the Yankees need to go out and get Story, Marte AND a pitcher, who are you giving up for all these players? Yankees system is not as flush as it once was.	2
