1458478466622316551	376427652	[CLS] our hats off to the new west charter students and their humane society chapter for this incredible donation and our hearts go out to the work that the does for the animals in our community . 	2
1457855966825705474	31481099	[CLS] police union going out of its way to prove that ac ##ab . 	2
1457855889860300802	67449031	[CLS] i ’ m not saying he ##ane ##y is going to work out , but what i am saying is the dodgers have a decent track record in discovering talent in players that no other franchise could . i know angels fans find it hard to understand that concept . 	1
1457848417112113156	140288349	[CLS] whoa slow down now maybe go out and have fun but no dates because then there are expectations 	2
1457847697805770752	45058929	[CLS] i need to go back to school and finish what i started lo ##l [unk] 	2
1457844849386954753	80666629	[CLS] i don t trust the government or pharmaceuticals . i used to go to school for pharmacy tech glad the lord led me out of it . your symptoms are worse ##ning because you didn t get aren t taking the prescribed items i t ##wee ##ted to u . that list saved my life from co ##vid 0 . 	2
1457832607610142720	263323733	[CLS] did uber go out of business or like 	1
1457820770164301826	1629795145	[CLS] it s amazing if you praise or support 0 individual or group the other group or individual has to go out of their way to critic ##ize u for not praising them . honestly . it s disgusting . u wonder why more actors don t hang out on social media . this is example 0 . 	1
1457813314675744768	1110759517917110273	[CLS] look out y ’ all . query letters going out this week 	1
1457812524531798023	1262564889614139392	[CLS] i can ’ t even say i ’ m never going out again cause you stupid m ##fs come to my home [unk] 	1
1457773251820617728	20823753	[CLS] are you like hudson university where the bad guys go to school 	1
1457746030208827392	777116467	[CLS] e ##w ##w ##w ##w she going out sad 	2
1457744907771072518	433887084	[CLS] i really , really don ’ t want to go to work . [unk] 	2
1457736041134116867	104009476	[CLS] there ’ s a fog upon la , time to go out and play 	0
1457731561332166656	1028740628	[CLS] thanks heads ##pace but i have to go to work to pay your subscription cost 	1
1457718168126849027	1347749147533733889	[CLS] i m going out of my mind . 	0
1457674875875696641	2792219279	[CLS] they tell us to chase our dream jobs then we go to school to work for somebody else . world is weird . ji ##g is up 	2
1457627477082136581	2345663820	[CLS] i don ’ t think i can go out 	2
1457619915972644871	1128393177164075008	[CLS] i used to low ##key feel bad when my friends would go out having fun and id be working but that shit for sure paid off 	2
1457607818442260480	86891341	[CLS] i literally said the same thing . they wouldn ’ t have missed that . it ’ s low ##key going out sad . i hope these other episodes come through cause this ain ’ t giving 	2
1457548115767037953	1440479126742179856	[CLS] i m sorry to hear this . my prayers go out to the family . 	2
1457539552881438721	411812602	[CLS] ma ##aa ##aan , i do not wanna go to work tomorrow . 	2
1457513461722738695	1361897430350917633	[CLS] daddy ##s gotta go to work 	2
1458205301383913478	1466425519	[CLS] it ’ s an another opportunity for the left to fabric ##ate a reason for their gun grabbing . of course , it ’ s not going to work . 	2
1458194443752726528	2198975804	[CLS] 0 despite my dark past , i just want to enter an ordinary school and lead the life of an ordinary student . ” 0 the mis ##fi ##t of demon king academy history s strongest demon king rein ##car ##nate ##s and goes to school with his descendants [unk] 	1
1458192602570706944	16541214	[CLS] i ’ m gonna go out on a short limb here and ask isn ’ t it probable that the person who dea ##ct ##ivated pen ##ce ’ s staff badges also the one who ripped out the panic buttons of a few congress women because it sure as hell does to me . 	1
1458181256454152193	978039358518321152	[CLS] i will be going to work happy as hell today [unk] 	0
1458155156206325760	768574405886771200	[CLS] i have never seen a legend go out sad ##der than scott ##ie pip ##pen . just all face ##ts of life . this is embarrassing . 	2
1458153634437353475	35631056	[CLS] i really do love going out and having adventures and spending money . maybe i do need to look into moving out here 	1
1458147301893939204	459932105	[CLS] check out the all new episode of the originals show i stopped by talk about wearing hi ##ja ##b to school for the first time and read my book [unk] watch now 	0
1458140727070789632	2397357324	[CLS] someone is blocking my driveway preventing me from going to work also i ’ m like 0 minutes late try ##na find out who it [unk] 	2
1458130395778584580	1250801221	[CLS] me driving to school this morning knowing that class is definitely on zoom today 	1
1458129482863108098	523795662	[CLS] i ’ m bitch ##es . . i was laughing my ass off on my way to school [unk] 	1
1458126716904230912	1167581311646650373	[CLS] [unk] dude i ’ m broke from yesterday [unk] no more going out for me ##ee ##ee ##ee ##ee unless ##ss ##s my sugar momma wants to give me money . cough my mother 	2
1458121003922444292	1126901838630965249	[CLS] i really wanna go out to eat … . like a low ##key spot [unk] . 	2
1458120532918816777	20560425	[CLS] i would go out on a limb and say it would be the first time ode ##ll has played with a good qb in his career . 	1
