2021-11-01T23:13:20.000Z	1455312026985635840	Pro : customer said next time he’s in town he’s taking the Genius behind the computer out for a drink . . 	{'place_id': 'c1e1a49e92ce1ba0'}
2021-11-01T22:38:31.000Z	1455303266074386432	coming to the gym at this time is probably my worst idea	{'place_id': 'd563cf7307e4ba95'}
2021-11-01T22:36:23.000Z	1455302730948349959	       We need to start a Circus Fan Drinking Party.  Take pictures of our cocktails of choice before each show!  My vegan burger and wine while waiting for the show to start! 	{'place_id': 'e1e35d357ceefa52'}
2021-11-01T22:27:33.000Z	1455300507048636422	I need friends that are down to go to the gym 🤦🏽‍♂️	{'place_id': '01c060cf466c6ce3'}
2021-11-01T22:24:14.000Z	1455299671081906183	Watching ’s MAH and I just want to know if any of those talented people can make a cover of FAWY for my wedding?😂🥺	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T22:11:33.000Z	1455296480890163204	 Yes! Using Twitter, a story I told on a recent  with  I left my job as a wedding & portrait photographer to book an assignment doing the travel photos for a newspaper story. That led to more work and my becoming a travel photographer full time.	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T22:04:08.000Z	1455294611119767557	Back to the gym today after not going for 0 weeks omg 	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T21:56:33.000Z	1455292705953566721	So much for going to a concert in another city…	{'place_id': '97e336e1e3ed9e1e'}
2021-11-01T21:27:05.000Z	1455285287769153537	First day at new gig! First meeting of [every] week is a get-together round table discussion called “What’s up?” where we talk about what’s going on in our lives. That’s it. That’s the meeting. It’s awesome!	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T19:07:14.000Z	1455250095960559616	Model: j.ath.a 👻 Meetup: 0 The Vibez 🔥            	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T19:04:57.000Z	1455249518455230465	Passing this house a few times while going to the gym, and figured to see the listing.Nice house, but no thanks to that price. 😭	{'place_id': 'f8f8ee516109ee0e'}
2021-11-01T18:52:05.000Z	1455246280460890113	I’m upset I overslept and didn’t make it to the gym.	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T18:43:12.000Z	1455244048143319044	the way my husband just said “let’s do this” at our wedding compared to this…. 	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T17:59:16.000Z	1455232991907639296	I’ve been eating out waaaay too much. I need to make a home cooked meal	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T17:40:42.000Z	1455228318823813120	Went to the movies alone last night. I need to do it more	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T16:59:39.000Z	1455217988186017794	I’m a little late posting but on Sept. 0th, after four postponements (thanks to Covid), we finally had our Big Fat Greek Wedding! I’m the luckiest guy alive… @ Los Angeles, California 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place_id': '3b77caf94bfc81fe'}
2021-11-01T16:51:20.000Z	1455215894221627394	My new job is in close proximity to the gym I go to and the state park I used to work at so if you see me hiking with a baby and lifting weights everyday mind your business I’m in my self care era	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T16:38:37.000Z	1455212696228433924	My job just tried to get me to come in on my day off that they scheduled me for two weeks in advance. I have to do laundry and watch tv and go to the gym sorry 😣	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T06:15:56.000Z	1455055989913186304	Baby welcome to the party…	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T05:42:02.000Z	1455047458791190529	Model: Bearly Posin Meetup: 0 The Vibez        	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T05:15:02.000Z	1455040664484270082	Cruella has arrived to the Party!   	{'place_id': '07d9db18d0888000'}
2021-11-01T04:46:45.000Z	1455033547299848197	Been in LA for probably about an hour.. 0 min from existing the shuttle that dropped me off at my cousins house and I’m already off to a party 😂	{'place_id': 'f8f8ee516109ee0e'}
2021-11-01T04:15:38.000Z	1455025714583916550	Nothing more fitting on Halloween then to go to the movies and see Halloween kills! Typical  horror movie!  It was scary and kept you in the edge of your seat!👻👍💯🎃 @ Cinemark North Hollywood 	{'coordinates': {'type': 'Point', 'coordinates': [-118.41269266, 34.18707698]}, 'place_id': '3b77caf94bfc81fe'}
2021-11-01T03:31:37.000Z	1455014639633268739	 Finna have a party at 0 tho	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T02:58:18.000Z	1455006252757491718	  here I’ll wear this if u want me to go to the party	{'place_id': '3b77caf94bfc81fe'}
2021-11-01T00:55:28.000Z	1454975341680791561	Wedding fun! @ Disneyland Hotel 	{'coordinates': {'type': 'Point', 'coordinates': [-117.92622092, 33.80875052]}, 'place_id': '0c2e6999105f8070'}
2021-11-01T00:39:07.000Z	1454971227966038020	Fester and Wednesday for our first wedding anniversary and seeing  live! ......      @ Banc of California Stadium 	{'coordinates': {'type': 'Point', 'coordinates': [-118.28408718, 34.01277359]}, 'place_id': '3b77caf94bfc81fe'}
2021-11-01T00:26:54.000Z	1454968154073886723	My dad transcended from this world to the next on Halloween. He joined his soulmate on their wedding anniversary.  A great love story they shared . ❤️🥰👩🏻‍❤️‍👨🏼	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T23:51:00.000Z	1455683896008347648	I need to go to church	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T22:34:59.000Z	1455664764290359296	Late to the party but THRILLED to be here. Excited to read the awesomeness from one of my favorite people/friends/creators on the planet   LET’S GO! 	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T22:15:33.000Z	1455659873706725385	this morning I woke up and reached for my phone, which turned out to be dead. I was bummed for a minute, but then I was relieved. So I decided to keep that relief going and let my phone stay dead while I went on a hike and to the gym. The early misty hike was so comforting,	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T22:07:38.000Z	1455657879839465472	 Get yo ass up and go to the gym gah damn	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T21:41:20.000Z	1455651265149431810	Going shopping next week. I can’t do this anymore.	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T21:00:10.000Z	1455640905323474945	Smh who tf told me to go to the mall on a Tuesday 🥴😒	{'place_id': 'c1e1a49e92ce1ba0'}
2021-11-02T20:31:38.000Z	1455633724100562952	Congratulations Frances & Raul       @ La Canada Thursday Club 	{'place_id': '3fa117d9d222c4d4', 'coordinates': {'type': 'Point', 'coordinates': [-118.19113777, 34.19911173]}}
2021-11-02T20:19:48.000Z	1455630746111021058	I used to go to the movies for my birthday to watch Twilight. . That’s all i wanted 😌😌😌 	{'place_id': 'c1e1a49e92ce1ba0'}
2021-11-02T20:19:08.000Z	1455630578112417802	Congratulations Jessica & Blake       @ La Canada Thursday Club 	{'place_id': '3fa117d9d222c4d4', 'coordinates': {'type': 'Point', 'coordinates': [-118.19113777, 34.19911173]}}
2021-11-02T20:02:24.000Z	1455626366745919489	I wish I had time to go to the gym more	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T19:43:32.000Z	1455621619263557638	Got to the gym and asked a guy on the squat rack how many sets he had left. He didn’t give me a number but instead said he’d be there til 0pm. It was noon!!!	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T19:29:19.000Z	1455618039844524032	I’m taking myself on a date!	{'place_id': '4d1d90faa5484b1c'}
2021-11-02T19:24:22.000Z	1455616796493434880	I forgot how hungry I get throughout the day when I go to the gym… I ate twice already and I’m still hungry! 😓	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T19:06:02.000Z	1455612182268309506	Every time D*sney Weddings posts a story about their wedding venues I legit cry im so ugly i just want to live my dream 	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T18:18:15.000Z	1455600153524535296	Forgetting to bring your AirPods to the gym is a different type of pain	{'place_id': 'c1e1a49e92ce1ba0'}
2021-11-02T17:58:17.000Z	1455595130862276620	Went to a party with a bunch of theatre kids that took shrooms and they just started performing “And All That Jazz” from the movie Chicago. I took off right then and there because I knew I was about to be a sacrifice.	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T16:31:11.000Z	1455573210615873536	It felt good going to the gym this morning	{'place_id': '01c060cf466c6ce3'}
2021-11-02T16:09:26.000Z	1455567737363697672	 Is it also strange to you that people spend all this money on it? I know people who went tens of thousands of dollars in debt for a wedding. Took them a decade to pay it off. Doesn’t that seem…not smart? Or am I alone here 😬	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T15:48:19.000Z	1455562422501052418	"Went to a restaurant on Larchmont last night that had ""avocado dip"" on the menu. Guess what it was"	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T14:49:19.000Z	1455547576418062339	 Broooo you’re late to the party! And yes it’s weird af. Dude must have a 0 incher to keep getting all these chicks	{'place_id': '3b77caf94bfc81fe'}
2021-11-02T13:38:30.000Z	1455529753583112197	Riding my bike to the gym today :)	{'place_id': '56909099a1d44057'}
2021-11-02T06:28:20.000Z	1455421499364372486	  I'd like to remind everyone that literally the day after libsoftiktok shared shit about Sinema being harassed at a wedding they went ahead and were on without showing shot about don lemon being harassed in FL. Absolute hypocrite Republican hack.	{'place_id': '5e68ca240e32025a'}
2021-11-02T06:18:39.000Z	1455419062033391624	Planning a wedding that only your parents and siblings are attending is still stressful at 😅	{'place_id': '3b77caf94bfc81fe'}
