1307935314888085504	234760096	[CLS] it ’ s my birthday also bill murray h ##g wells and so here ’ s my magnum opus , which i believe bridges those three a super ##sp ##eed time travel comic book and an anthology where you can be the hero 	1
1308194080124555264	1886507720	[CLS] it s all a blur . . . 	1
1308193238902353921	509830046	[CLS] hey michel ##ob ultra you ’ re looking for someone to travel the national parks and take photos like this you know who has all the experience this guy . i ’ ve driven 0 ##k miles around this country , hiking , photograph ##ing , documenting . i ’ m ready . 	0
1308189178413363203	2374155547	[CLS] to increase your safety while riding in the 0 here are some friendly safe travel tips for bike riders . for more advice on safe travel and other helpful information for bike riding please visit 	1
1308180463941451776	2170097591	[CLS] i wanna travel with the lo ##ml 	1
1308175320781131784	43137410	[CLS] off to turkey again via amsterdam but this adventure will be different . [unk] [unk] 	1
1308174512240947202	36857817	[CLS] well just got the email that my gym will finally re ##open tomorrow so naturally i ’ ll be using it as an excuse tonight to pay the new times square kris ##py k ##rem ##e a visit 	1
1308173899100807168	1094647446385287169	[CLS] you need to come visit nyc 	1
1308169593219842048	3037977183	[CLS] devils egg bob ##a drink [unk] follow our food page for delicious places to visit in nyc 	0
1308169506804715526	1016302298723766273	[CLS] should i pay them a visit [unk] 	1
1308155952047304713	50153512	[CLS] the new simi park is awesome , everyone should go visit . 	0
1308154474117181442	64022319	[CLS] yellow [unk] sha ##sa ##da australia by sha ##sa davies ##more info about the dresses you can visit our website at model 	0
1308152347059781632	1287160861	[CLS] after being museum deprived for many months , i decided to visit museums i haven ’ t been to before , including non art museums . first , went to the on sunday , a paradise for dinosaurs ’ lovers [unk] [unk] 	1
1308152183175680000	3382308616	[CLS] visit our yoga collection today . . . . . visit [unk] 	0
1308141546190057473	27008903	[CLS] there ’ s no finer example of automotive excellence than the mercedes benz s class . and right now , there ’ s no better opportunity to take advantage of our 0 inventory . visit or call a sales rep at 0 . 0 . 0 to secure the s class of your dreams . 	1
1308140051273056262	720432251956248576	[CLS] my personal experience has surprised me over the years . i was appalled by the bush administration . i used to travel quite a lot internationally and expected hostility . but i was repeatedly amazed at how much people admire the us , despite what you see on tv . those days are gone . 	2
1308138471693914112	2663528108	[CLS] got my passport renewed in japan so now i ’ m japan travel advisory lists ##er ##v 	0
1308138055962943488	14626360	[CLS] plotting out my “ visiting home for thanksgiving ” travel strategy . feels like differential calculus . i hate this virus , i really do . 	2
1308135193841152003	394744291	[CLS] first date travel companions . . . 	1
1308129364702384129	183526052	[CLS] its been more than 0 month since my last visit in . . its good to be back . so here ’ s a lovely monarch to start the day . 	1
1308128809594519553	550039739	[CLS] u ##gh ##hh there ’ s so many places i wanna travel to . i need co ##vid to go the hell away [unk] 	2
1308126980064378880	17343806	[CLS] immigration fees are going up effective october 0 ##nd . and , fee waivers are eliminated for many applications , including the application for natural ##ization . for a list of immigration fees visit can help you . call 0 0 0 . 	0
1308126915778228227	1155895708953788424	[CLS] immigration fees are going up effective october 0 ##nd . and , fee waivers are eliminated for many applications , including the application for natural ##ization . for a list of immigration fees visit can help you . call 0 0 0 . 	0
1308125024839233537	19475776	[CLS] my 0 ##st visit to a museum in 0 months in li ##c near where i live . the exhibit , marking time art in the age of mass inca ##rce ##ration , is beautiful painful — important for us all to see . now through 0 0 0 ##w ##hen you visit please spend some in small businesses in li ##c . 	1
1308124933336174593	3382308616	[CLS] visit us at and start shopping . 	0
1308122807654547456	437332063	[CLS] can you visit friends after testing negative for co ##vid 0 	1
1308117041803603968	112500859	[CLS] are you a recent college graduate looking to make valuable professional connections on staten island the si ##ed ##c is hiring a junior executive to join our team . to view the full job description and learn how to apply visit 	1
1308116927957676036	813214145067659264	[CLS] bad bunny said ya ain ##t enjoy my songs in the club bc of qu ##aran ##tine well now im ##a travel around nyc show ya this 	1
1308116226531643392	310260982	[CLS] traveling is a bit on hold for now but i ’ ll be sure to use my travel case when that time comes [unk] washington heights 	1
1308112824942710785	801868730	[CLS] check ##out our pitcher aisle so many variety — glass , with lids , many colors , ac ##ryl ##ic , different sizes , etc . we have them in stock visit us at 0 0 northern b ##l ##vd long island city ny or shop online 	1
1308112643069272064	383416407	[CLS] ni ##gga ##s want me to visit cal ##i f ##oh ni ##gga ##s still got dress codes 	2
1308101074281213955	38848610	[CLS] happy birthday still waiting hopeful for your nyc visit [unk] 	0
1308096108233711618	478713433	[CLS] it s national new york day [unk] our email list to come onto ##ur [unk] 	2
1308096022372126723	1155417270	[CLS] doing a travel show i m hoping that should be returning to its true ##st form for young travel enthusiasts . 	1
1308092419091685378	1212943964736634880	[CLS] yes have a friend who specializes in something kind of like that he is a yo ##gi and ac ##up ##un ##ct ##uri ##st but also does chi ##rop ##rac ##tics and thai chi i think it was originally more eastern medicine which may be why my insurance doesn ’ t cover a visit there like the reg doc unfortunately 	2
