2020-05-25T23:35:05.000Z	1265063871435485186	 Also just reinforces my absolute hatred for most of the wedding services industry.	{'place_id': '82a4f68b3d515bec'}
2020-05-25T23:28:09.000Z	1265062126160211969	 Look like you're going to Church in the Bedroom.	{'place_id': '011add077f4d2da3'}
2020-05-25T23:10:15.000Z	1265057623373742080	 I’d love to believe this is true but you KNOW there would be people saying “well I wouldn’t be able to get to the concert I wanted to without taking that road!”	{'place_id': '01a9a39529b27f36'}
2020-05-25T22:58:36.000Z	1265054690187907072	"The idea that you can do whatever you want bc this is ""a free country"" is what kept/keeps the US from fixing this fasterWHITE American rugged individualism and exceptionalism 🤢🤢🤢 y'all are about to ""manifest destiny"" 0 million people to death just bc you want to bbq."	{'place_id': '01a9a39529b27f36'}
2020-05-25T22:53:32.000Z	1265053417501863942	If you’re reading this & newly engaged, please heed: Elope - don’t have a big wedding. Sincerely, anyone who has ever planned a big wedding	{'place_id': '01a9a39529b27f36'}
2020-05-25T22:52:35.000Z	1265053177096912903	The Wedding cake gonna be a edible and im not warning not a damn soul 🥴💀I should have done this in DR last year it would have been a movie 😭😂	{'place_id': '6813a7d84bf141d5'}
2020-05-25T22:47:12.000Z	1265051821330124805	Just bought a new suit so wedding szn wya?	{'place_id': '011add077f4d2da3'}
2020-05-25T22:43:39.000Z	1265050929419649026	 What happened to going to church ⛪️	{'place_id': '011add077f4d2da3'}
2020-05-25T21:31:37.000Z	1265032802548006914	I’ll probs just wear it to my sisters wedding tbh. Good excuse.	{'place_id': 'e9143a85705b4d40'}
2020-05-25T21:26:34.000Z	1265031531522920449	 Going to open a glass of wine in a bit. Got nothing in to bbq. But plan to bbq next weekend	{'place_id': '011add077f4d2da3'}
2020-05-25T21:16:25.000Z	1265028977082740743	 on our 0th Wedding Anniversary    @ Stuyvesant Town–Peter Cooper Village 	{'coordinates': {'type': 'Point', 'coordinates': [-73.97777778, 40.73166667]}, 'place_id': '01a9a39529b27f36'}
2020-05-25T20:50:49.000Z	1265022533750927360	My quarantine self on Memorial Day is about to pull a Liz Lemon and buy a wedding gown just because it’s on sale (and spread it across a few different cards)	{'place_id': '011add077f4d2da3'}
2020-05-25T20:25:07.000Z	1265016067396640768	Dressed to the 0’s!            🤰🏽👶🏽  🐾  💍 … 	{'coordinates': {'type': 'Point', 'coordinates': [-73.68255, 40.69435]}, 'place_id': '4bfbb13bd35cf5e0'}
2020-05-25T20:19:49.000Z	1265014729510203396	Beautiful  ❤️                      🤰🏽👶🏽  🐾  💍 … 	{'coordinates': {'type': 'Point', 'coordinates': [-73.68255, 40.69435]}, 'place_id': '4bfbb13bd35cf5e0'}
2020-05-25T20:19:11.000Z	1265014572479655936	Wow. Human interaction is now  like going to the mall when you’re 0 without your parents.	{'place_id': '002e24c6736f069d'}
2020-05-25T20:06:59.000Z	1265011501016002561	Our story from this morning.... Some good tips if you decide to go shopping. 	{'place_id': '01a9a39529b27f36'}
