1399515178992013315	1279481074079477760	It’s coming to Atlanta July 0th through September 0th. Visit  for tickets	0
1399514570876669952	25859209	If you wanna travel with me you gotta at least have TSA pre check global entry if it’s a international baecation	0
1399513445138145284	1279481074079477760	  If I knew, I wouldn’t be travel nursing right now, that’s for sure. I’d be sleeping in my own bed, in my own place every single night.	2
1399504296698392576	2856024347	A wonderful Memorial Day visit with my mom in spite the dementia. We just love this woman to life. 	0
1399504172211486726	39323281	 I wish you had tracks for the auto train up to NY! It’s a great way to travel 🧳.	2
1399503503815581698	377519682	 Was there last weekend to visit my dad's grave !!	2
1399502791454908421	437490089	This NYC Convention Center Got a Major Expansion -- Was It All for Nothing?          	2
1399501175146389505	147516034	Inuit ceremonial mask                        	0
1399496925137809418	1387539757274644480	 Can M come visit me?	2
1399496179709325313	63435385	 I can bring some when I travel to Nigeria and you can buy from me	0
1399495788510711813	496733886	 I am travelling from NewYork to delhi, is PCR negative result good to board the flight?	0
1399493901061341186	1138547167	 Mr Biden i have been trying to get your attention?obviously you don't have time for me .im a legal tecident of us. Im disabled by a judge of ssd of us my father is dying in Guatemala i can't travel because of mr trump blessed him god and forgive  i would l	2
1399487189478694912	304671643	Who knew  the  drummer, was such a good abstractionist?🎨                  	0
1399485811356229632	2243002448	There has GOT to be an easier way for a  to travel through TSA. I haven’t flown in a year and I’m already dreading the pat down and bag search on Wednesday	2
1399485459781259267	434296655	I had the privilege of being a member of the Teacher’s Council for the  and although we weren’t able to visit the Center as we had planned, they still sent us our mugs and an invitation to stop by for coffee when we’re in the neighborhood. 	0
1399478884077391876	138911266	Not ready to go back to work for two more hours. If anyone wants to come visit me you’re more than welcome	2
1399476855019868160	1290290872819515393	Ok  time for a roaming correspondent episode 	0
1399474102822445062	155395948	"Memorial Day Sale, 0% off all store apparelUse promo code ""REBEL0""Visit __ 💀🌹__          "	0
1399464289862311938	1289269225	(New flyer to reflect the time change.) Come visit some of our adorable adoptables on Saturday, June 0th, at the Whole PETS Market Grand Opening celebration in Bayonne. We'll be there from 0AM to 0PM! Can't wait to see you!  	0
1399455894857994243	2642362011	The park is as crowded as I've ever seen today, the 0 lane entrance road is full of parked cars leaving 0 lane for both direction travel, cars are parked on the grass, in the woods, behind parked cars. I even had to use a closed highway service road to get in. 	2
1399449550016876553	1316780704357847040	 I sure if, they travel back to	2
1399449087192277005	1460035021	Awesome story! (I have always wanted to visit Iceland.) 	0
1399447722898382848	400840621	don’t forget to support our troops and visit this great website on this fine Memorial Day!!! 	0
1399447657182023689	1248717918713647112	Man vs food was the best show on the travel channel	0
1399444049535377414	1001191505007128577	I make all my tops travel because I’m the one who has to get ready and take your dick. the least you can do is travel to me	2
1399441901569314821	147516034	Any food left?                @ Brooklyn, New York 	0
1399438331335917582	147516034	Awesome                    @ Brooklyn Museum 	0
1399438073960841222	147516034	Growing notes                  @ Brooklyn Museum 	0
1399428013440352258	62980423	  0st memory 0yo family vaca  Idlewild Airport NY&gt;DallasTX visit Reardon's being there 0-0-0 JFK family hugely popular topic NJ home b0, during, flying back into the black. Life long guiding inspiration Ask Not What...	0
1399424451826049026	15608620	 When are you coming to visit? 😁	2
1399419021309718530	2500208292	I salute 🇺🇸           0 0stPlace  visit 0rdPlace  w   MikeAbrams 0K -0 	2
1399417014616264704	67442251	Overheard in Central Park: “Maybe one day I’ll come into Jersey City to visit you guys!”I can say with 0% certainty that this girl will never go to Jersey City.	2
1399416158109978630	19685647	 See if monster jaw will ship to you. Or ship to me and I'll visit the post office and ship it the cheapest option to you.	0
1399410364480098308	2400218438	        I love that statue. I’ve taken some of my SF pals over there when they visit NYC and CBP always let’s us go upstairs for a private tour of more relics from the first WTC. Those guys were in AFG riding horses when we were still going to funerals. It’s my favorite monument in NY.	0
